"stock";"scenario";"term";"catch";"f";"hr";"ssb";"catch.iyv";"catch.MSY";"ssb.B0";"f.Fmsy";"quotaUpt";"depl.ini";"IAVhist";"RiskBlim.ini";"IAV";"Risk1.Collapse";"Risk1.Blim";"Risk3.Collapse";"Risk3.Blim";"Risk2.Collapse";"Risk2.Blim";"Risk.hrmax";"catch.var";"catch.low";"ucplow";"ucpup";"ICVperc_average";"ICVabsperc_average";"ICVperc_median";"ICVabsperc_median";"IBVperc_average";"IBVabsperc_average";"IBVperc_median";"IBVabsperc_median"
"STK1";"sc000230";"mid";28433.1626385469;0.93851452859459;1.09478878136377;79849.7786304622;1.01829747408222;0.708248661594817;0.798497786304622;0.795351295419144;0.926749167522452;0.74843505277996;0.535125741639588;0.018;0.553228653291539;0.1136;0.1742;0.116;0.175;0.25;0.392;0.3246;76335034.4884076;0.003;0.838193456614509;0.786106032906764;0.0145425113184871;0.235694269621966;-0.0244042423055169;0.20001420677624;0.531657308298211;0.962196351876641;-0.0830044994300542;0.45514248997642
"STK1";"sc000230";"long";21285.6473132824;0.569415045061114;0.67144170119997;96748.5863689126;1.01114553751518;0.530209439324685;0.967485863689126;0.482555122933147;0.96016099329948;0.74843505277996;0.535125741639588;0.018;0.49623121114244;0.0612;0.0918;0.072;0.101;0.187;0.31;0.177;72337503.4280862;0.013;0.799709987311945;0.7631050635735;0.0149799766720134;0.220075127252598;-0.045792739856826;0.200006037694157;0.366291629187757;0.742357359811616;-0.084336763509736;0.384414697175715
"STK1";"sc000231";"short";28573.2732686208;0.498125526669438;0.513268142352985;87021.4676957377;1.00397851586145;0.711738711839545;0.870214676957377;0.422140276838507;0.996141097154567;0.74843505277996;0.535125741639588;0.018;0.505036441316542;0.0134;0.0546;0.016;0.073;0.047;0.187;0.1456;122252241.781462;0;0.38715878508266;0.603584827011255;0.00452631956449989;0.374997863050968;-0.0399506541981018;0.481094281261052;0.40629691864362;0.794203292498228;-0.032395043153186;0.444567154779756
"STK1";"sc000231";"mid";19365.3913848417;0.282498480271514;0.292049787200824;101848.878912146;1.00032109317846;0.482377310745579;1.01848878912146;0.23940549175552;0.997981533271789;0.74843505277996;0.535125741639588;0.018;0.470699253498557;0.0074;0.0264;0.011;0.035;0.027;0.084;0.05;60887894.8734756;0;0.323730098559515;0.570279424216765;0.0025728313637958;0.360549052024729;-0.0491758083882292;0.43612151007507;0.321771334782852;0.669215808400865;-0.0609024083518983;0.381185778005081
"STK1";"sc000231";"long";5291.03660672782;0.0508752793038134;0.0513267880707546;126905.329451501;1.02172908892276;0.13179573594405;1.26905329451501;0.043114643477808;1.000067614376;0.74843505277996;0.535125741639588;0.018;0.39684923861357;0;4e-04;0;0.003;0;0.004;5e-04;9998621.27232321;0.246;0.212700703590114;0.476778101862239;-0.0150883405035938;0.326593158979123;-0.0739330042897015;0.358518227700235;0.155915934442962;0.459798411562781;-0.0793134609944807;0.306463323936747
"STK1";"sc000232";"short";32165.5650256131;0.600529132215979;0.397135243687498;83279.1826947352;1.0047895607;0.801219993302713;0.832791826947352;0.508922993403372;0.991859048572726;0.74843505277996;0.535125741639588;0.018;0.524210694601127;0.0116;0.0484;0.019;0.055;0.04;0.162;0.0824;229530218.688111;0;0.244452945677123;0.441324392288349;0.0425817090445016;0.405566371247653;-0.0383060167786136;0.42551347614876;0.349906494470101;0.728034196423081;-0.0538641911621435;0.416368121690691
"STK1";"sc000232";"mid";22357.1941774745;0.36306999783292;0.248830358000967;96993.801412643;0.991326433911803;0.556900864476644;0.96993801412643;0.307686438841458;0.99451546651196;0.74843505277996;0.535125741639588;0.018;0.490099294337799;0.0122;0.0322;0.016;0.046;0.03;0.094;0.0312;113296482.615481;0;0.268237082066869;0.524493243243243;0.00577978866768399;0.344553475632069;-0.0415429687584438;0.395973608689241;0.32792952044458;0.66878055749771;-0.0626731521164843;0.373567082783218
"STK1";"sc000232";"long";7130.83868935134;0.0708071270957053;0.0582892053911422;124309.644341913;1.00836532862291;0.177623819832648;1.24309644341913;0.0600060399116147;0.99976122839327;0.74843505277996;0.535125741639588;0.018;0.403863076225753;5e-04;7e-04;0.001;0.001;0.001;0.003;0.000666666666666667;21095464.5103189;0.154;0.185889234143667;0.447339368514021;-0.00668015910373522;0.31876800735094;-0.061378594400125;0.341103821675167;0.159936719992534;0.464304134665511;-0.0789765031617748;0.306996334012514
"STK1";"sc000233";"short";28349.341112572;0.787123692748866;0.873116289118902;83304.7322991197;0.991343387757333;0.706160730528573;0.833047322991197;0.667053976905818;0.952872005108096;0.74843505277996;0.535125741639588;0.018;0.533984278144755;0.0612;0.1254;0.083;0.162;0.174;0.332;0.2686;216074470.761217;0;0.354128440366972;0.482197802197802;-0.00394842408789106;0.394351735687776;-0.0916839018962283;0.432189896709835;0.466049447779841;0.886329662271005;-0.0602476899411227;0.456619815870267
"STK1";"sc000233";"mid";19145.1108877518;0.436541775021004;0.46466109532701;98924.0578299364;1.01140945547705;0.476890289508349;0.989240578299364;0.369950656797461;0.980383626133538;0.74843505277996;0.535125741639588;0.018;0.499567604795216;0.0346;0.0684;0.05;0.097;0.093;0.195;0.1218;89801586.816945;0.001;0.371939370384765;0.611866501854141;0.0165035600470488;0.366277546686079;-0.0295509340381296;0.445480530154064;0.414599771591263;0.769795975168207;-0.051803255933265;0.387573045692381
