"ftgt";"fprop_s1";"fprop_s2";"biomass";"b1plus";"ssb";"rec";"ssbpr";"fbar";"pF_s1";"pF_s2";"yield";"pY_s1";"pY_s2";"YPR";"hr_b1plus";"hr_ssb";"conv";"rec0";"ssb0";"ssbpr0";"ratioR";"ratioB";"ratioSPR";"slope";"rslope";"fmsy";"f01"
0.1;0.1;0.9;102749.461899862;102749.461899862;79479.7090569069;2132750.5659686;0.0372662937359535;0.0833333333333333;0.1;0.9;7286.26139937247;0.116612759371821;0.88338724062818;0.00341636828780461;0.0709128910716195;0.0916744850456807;1;2178637.18558723;1e+05;0.0459002539117343;0.978937925083538;0.794797090569069;0.811897333021647;65102.6397261736;0.59047046900205;FALSE;FALSE
0.11;0.1;0.9;100883.898504355;100883.898504355;77865.6712648512;2128222.60828992;0.0365871835782339;0.0916666666666667;0.1;0.9;7828.78339709058;0.116956873555917;0.883043126444083;0.00367855475578337;0.0776019118328642;0.100542167940245;1;2178637.18558723;1e+05;0.0459002539117343;0.976859581012007;0.778656712648512;0.797101986594469;62003.5416856904;0.562362148338798;FALSE;FALSE
0.12;0.1;0.9;99089.7603029036;99089.7603029036;76313.3829215442;2123706.43045677;0.0359340546447988;0.1;0.1;0.9;8345.47957780466;0.117300789818303;0.882699210181697;0.00392967665310017;0.0842214125081511;0.109358008494846;1;2178637.18558723;1e+05;0.0459002539117343;0.974786643919486;0.763133829215442;0.782872676780822;59086.7199414156;0.535907044358661;FALSE;FALSE
0.13;0.1;0.9;97363.0793279437;97363.0793279437;74819.4292557718;2119202.17776319;0.0353054701627117;0.108333333333333;0.1;0.9;8837.86891064979;0.117644495851088;0.882355504148912;0.00417037553254034;0.0907722821797943;0.118122645395187;1;2178637.18558723;1e+05;0.0459002539117343;0.972719180496304;0.748194292557718;0.769178101511241;56338.7948743436;0.510983806069689;FALSE;FALSE
0.14;0.1;0.9;95700.1719348043;95700.1719348043;73380.6397201159;2114709.9844677;0.034700096116767;0.116666666666667;0.1;0.9;9307.35886793599;0.117987979618167;0.882012020381832;0.00440124600361159;0.0972554038280791;0.12683670929329;1;2178637.18558723;1e+05;0.0459002539117343;0.97065725236747;0.733806397201159;0.755989197434396;53747.5685582327;0.487481800243199;FALSE;FALSE
0.15;0.1;0.9;94097.6139485634;94097.6139485634;71994.0666572255;2110229.97424708;0.0341166922732734;0.125;0.1;0.9;9755.25527258793;0.11833122935326;0.88166877064674;0.00462283987605121;0.103671653969042;0.135500822853002;1;2178637.18558723;1e+05;0.0459002539117343;0.968600916300936;0.719940666572255;0.7432789443579;51301.9320389301;0.465300270452164;FALSE;FALSE
0.16;0.1;0.9;92552.2205129398;92552.2205129398;70656.967892856;2105762.26652482;0.0335541048560352;0.133333333333333;0.1;0.9;10182.7713729123;0.118674233713331;0.881325766286669;0.00483566997793972;0.110021902407935;0.144115600719712;1;2178637.18558723;1e+05;0.0459002539117343;0.966550227112381;0.70656967892856;0.731022205684513;48991.609122178;0.444346013267837;FALSE;FALSE
0.17;0.1;0.9;91061.0172029443;91061.0172029443;69366.7823857894;2101306.95279508;0.0330112563009989;0.141666666666667;0.1;0.9;10591.0347822638;0.119016981139433;0.880983018860567;0.00504021307699764;0.116307011579499;0.15268164989059;1;2178637.18558723;1e+05;0.0459002539117343;0.964505226797869;0.693667823857894;0.71919550520307;46807.3625038925;0.424535247828219;FALSE;FALSE
0.18;0.1;0.9;89621.2356574317;89621.2356574317;68121.1257885286;2096864.13403897;0.0324871433884055;0.15;0.1;0.9;10981.0961364629;0.119359460832592;0.880640539167408;0.00523691352157911;0.122527836800165;0.161199569287097;1;2178637.18558723;1e+05;0.0459002539117343;0.962465961707973;0.681211257885286;0.707776986394846;44740.6041390717;0.405790081946735;FALSE;FALSE
0.19;0.1;0.9;88230.2878724218;88230.2878724218;66917.7688519527;2092433.89584814;0.0319808281564987;0.158333333333333;0.1;0.9;11353.9345042885;0.119701662082744;0.880298337917256;0.00542618551860457;0.128685225652964;0.169669950135482;1;2178637.18558723;1e+05;0.0459002539117343;0.960432471129491;0.669177688519527;0.696746214476233;42783.4751703228;0.388039237051116;FALSE;FALSE
0.2;0.1;0.9;86885.7539222755;86885.7539222755;65754.626762106;2088016.31528405;0.0314914334149544;0.166666666666667;0.1;0.9;11710.4634640412;0.120043574437423;0.879956425562577;0.0056084156902041;0.134780017844087;0.178093375944609;1;2178637.18558723;1e+05;0.0459002539117343;0.958404790433817;0.65754626762106;0.686084078652638;40928.7801863587;0.371217451918542;FALSE;FALSE
0.21;0.1;0.9;85585.370469643;85585.370469643;64629.7491740413;2083611.4670948;0.0310181385515963;0.175;0.1;0.9;12051.5366322609;0.120385187851889;0.879614812148111;0.00578396539977986;0.140813045104894;0.186470422464542;1;2178637.18558723;1e+05;0.0459002539117343;0.956382953930524;0.646297491740413;0.675772700762045;39169.7649303406;0.35526346652607;FALSE;FALSE
0.22;0.1;0.9;84327.011150838;84327.011150838;63541.3037885057;2079219.40016284;0.0305601726222492;0.183333333333333;0.1;0.9;12377.9513400137;0.120726492060582;0.879273507939418;0.00595317230064529;0.146785130542252;0.194801658165737;1;2178637.18558723;1e+05;0.0459002539117343;0.95436698405678;0.635413037885056;0.665795284727968;37500.3945598784;0.340122545824069;FALSE;FALSE
0.23;0.1;0.9;83108.6872540604;83108.6872540604;62487.5762921233;2074840.17454893;0.03011681432557;0.191666666666667;0.1;0.9;12690.4546280127;0.121067477534909;0.878932522465091;0.00611635285632139;0.15269708916492;0.203087643673137;1;2178637.18558723;1e+05;0.0459002539117343;0.952356908380628;0.624875762921232;0.65613611601113;35914.9699111644;0.32574299931365;FALSE;FALSE
0.24;0.1;0.9;81928.5297318273;81928.5297318273;61466.9553530703;2070473.83676805;0.0296873856899435;0.2;0.1;0.9;12989.7460439391;0.121408134823885;0.878591865176115;0.00627380351939905;0.158549727261771;0.2113289322584;1;2178637.18558723;1e+05;0.0459002539117343;0.950352748252563;0.614669553530703;0.646780424069811;34408.2560357605;0.312077346854646;FALSE;FALSE
0.25;0.1;0.9;80784.7821864955;80784.7821864955;60477.9264848355;2066120.42653314;0.029271249491645;0.208333333333333;0.1;0.9;13276.4815109037;0.121748454719344;0.878251545280656;0.00642580235905277;0.16434384238673;0.21952606980057;1;2178637.18558723;1e+05;0.0459002539117343;0.948354521900917;0.604779264848355;0.637714326110992;32975.4094371165;0.299081658712538;FALSE;FALSE
0.26;0.1;0.9;79675.7925833953;79675.7925833953;59519.064930431;2061779.97706523;0.0288678062608558;0.216666666666667;0.1;0.9;13551.2765895464;0.122088428252791;0.877911571747209;0.00657261043384244;0.170080223241739;0.227679594855629;1;2178637.18558723;1e+05;0.0459002539117343;0.946362244574239;0.595190649304309;0.628924761862284;31611.9763959049;0.286715540369514;FALSE;FALSE
0.27;0.1;0.9;78600.0071617966;78600.0071617966;58589.0303428512;2057452.52095825;0.0284764920434536;0.225;0.1;0.9;13814.7097261789;0.122428046836069;0.877571953163931;0.00671447315816784;0.175759649712774;0.235790038601732;1;2178637.18558723;1e+05;0.0459002539117343;0.944375931233215;0.585890303428512;0.620399444809469;30313.6971888827;0.274940356821039;FALSE;FALSE
0.28;0.1;0.9;77555.9574368702;77555.9574368702;57686.5559945993;2053138.06774399;0.0280967738608957;0.233333333333333;0.1;0.9;14067.3238694196;0.122767301670511;0.877232698329489;0.00685162098468951;0.181382892228109;0.243857925419167;1;2178637.18558723;1e+05;0.0459002539117343;0.942395586252967;0.576865559945993;0.612126763283827;29076.8135711266;0.263722021390259;FALSE;FALSE
0.29;0.1;0.9;76542.2632279611;76542.2632279611;56810.4508070935;2048836.63898788;0.0277281505640966;0.241666666666667;0.1;0.9;14309.630649179;0.12310618464449;0.87689381535551;0.00698427115997298;0.186950712530691;0.2518837721913;1;2178637.18558723;1e+05;0.0459002539117343;0.940421219532078;0.568104508070935;0.604095799065024;27897.703120476;0.253027679290933;FALSE;FALSE
0.3;0.1;0.9;75557.6204183273;75557.6204183273;55959.5892289816;2044548.24482386;0.0273701485747051;0.25;0.1;0.9;14542.1115085163;0.123444687715809;0.876555312284191;0.0071126282029941;0.192463863049199;0.259868088899139;1;2178637.18558723;1e+05;0.0459002539117343;0.938452835722059;0.559595892289816;0.596296234598998;26773.0297039342;0.242827072333477;FALSE;FALSE
0.31;0.1;0.9;74600.79727662;74600.79727662;55132.9079763986;2040272.89028462;0.0270223205135601;0.258333333333333;0.1;0.9;14765.2200893824;0.123782803065671;0.876217196934329;0.00723688490872546;0.197923086996415;0.267811378563655;1;2178637.18558723;1e+05;0.0459002539117343;0.936490437132918;0.551329079763986;0.588718323116987;25699.6877706576;0.233092033671341;FALSE;FALSE
0.32;0.1;0.9;73670.6295527526;73670.6295527526;54329.4018206958;2036010.57554954;0.0266842434283681;0.266666666666667;0.1;0.9;14979.3841541379;0.124120523095364;0.875879476904636;0.00735722315690566;0.203329118334896;0.27571413732061;1;2178637.18558723;1e+05;0.0459002539117343;0.934534023847001;0.543294018206958;0.581352850023044;24674.818070825;0.223796630368626;FALSE;FALSE
0.33;0.1;0.9;72766.0172764506;72766.0172764506;53548.1207500552;2031761.30189839;0.0263555175994455;0.275;0.1;0.9;15185.0076380614;0.124457840568957;0.875542159431043;0.00747381477532486;0.208682681922401;0.283576854338922;1;2178637.18558723;1e+05;0.0459002539117343;0.932583596451718;0.535481207500552;0.574191106875506;23695.6167825134;0.214915432211552;FALSE;FALSE
0.34;0.1;0.9;71885.9152307703;71885.9152307703;52788.1621473283;2027525.04865847;0.0260357632485261;0.283333333333333;0.1;0.9;15382.4711112491;0.124794748014808;0.875205251985192;0.00758682173688901;0.213984492815704;0.291400012531552;1;2178637.18558723;1e+05;0.0459002539117343;0.930639145458253;0.527881621473283;0.567224819683843;22759.6732776318;0.20642657519114;FALSE;FALSE
0.35;0.1;0.9;71029.3373731847;71029.3373731847;52048.6740342163;2023301.80901953;0.0257246219037577;0.291666666666667;0.1;0.9;15572.1350552293;0.125131238632529;0.874868761367471;0.00769639753486675;0.219235257305219;0.299184087667485;1;2178637.18558723;1e+05;0.0459002539117343;0.928700667740676;0.520486740342162;0.560446178646982;21864.5977325859;0.198308383991851;FALSE;FALSE
0.36;0.1;0.9;70195.3476490865;70195.3476490865;51328.8475567329;2019091.56604205;0.025421753237943;0.3;0.1;0.9;15754.3400363342;0.125467305670361;0.874532694329639;0.00780268725861543;0.224435672219927;0.30692954909851;1;2178637.18558723;1e+05;0.0459002539117343;0.926768155523713;0.513288475567329;0.553847769270051;21008.1903911824;0.190540907178894;FALSE;FALSE
0.37;0.1;0.9;69383.0581722164;69383.0581722164;50627.9153251485;2014894.29903912;0.0251268343700671;0.308333333333333;0.1;0.9;15929.4082895941;0.125802942579999;0.874197057420002;0.00790582825967128;0.229586425119163;0.314636859671;1;2178637.18558723;1e+05;0.0459002539117343;0.924841599312016;0.506279153251485;0.547422557147195;20188.3929810954;0.183105476553396;FALSE;FALSE
0.38;0.1;0.9;68591.6261990617;68591.6261990617;49945.1488143175;2010709.98377251;0.0248395587714793;0.316666666666667;0.1;0.9;16097.6448977699;0.126138143013291;0.873861856986709;0.00800595064812248;0.234688194314747;0.322306475802415;1;2178637.18558723;1e+05;0.0459002539117343;0.922920987980172;0.499451488143175;0.541163864131244;19403.278111635;0.175984610991867;FALSE;FALSE
0.39;0.1;0.9;67820.2513272302;67820.2513272302;49279.8559562905;2006538.59264105;0.0245596352529792;0.325;0.1;0.9;16259.3388820335;0.126472900818945;0.873527099181055;0.00810317775180819;0.239741648900456;0.329938847557812;1;2178637.18558723;1e+05;0.0459002539117343;0.921006308859182;0.492798559562905;0.535065346265996;18651.0395791363;0.169161928517637;FALSE;FALSE
0.4;0.1;0.9;67068.1728987399;67068.1728987399;48631.3789088571;2002380.09486163;0.0242867870259256;0.333333333333333;0.1;0.9;16414.7642118596;0.126807210039253;0.873192789960747;0.00819762654152528;0.244747448788306;0.337534418726302;1;2178637.18558723;1e+05;0.0459002539117343;0.919097547819513;0.486313789088571;0.52912097333119;17930.0172142957;0.162622371662199;FALSE;FALSE
0.41;0.1;0.9;66334.6686640559;66334.6686640559;47999.0928258337;1998234.46221541;0.0240207511848323;0.341666666666667;0.1;0.9;16564.1810219787;0.127141065047161;0.872858934952839;0.00828940814263321;0.249706244948114;0.345093626708372;1;2178637.18558723;1e+05;0.0459002539117343;0.917194691908653;0.479990928258337;0.523325017570142;17238.5180191476;0.156350585206365;FALSE;FALSE
0.42;0.1;0.9;65619.0481655887;65619.0481655887;47382.4005026434;1994101.64657642;0.0237612764544837;0.35;0.1;0.9;16707.835338805;0.127474459972736;0.872525540027264;0.00837862772316039;0.254618678659328;0.35261690335577;1;2178637.18558723;1e+05;0.0459002539117343;0.91529771903665;0.473824005026434;0.517672004607564;16575.1545738209;0.150333985475103;FALSE;FALSE
0.43;0.1;0.9;64920.6573675153;64920.6573675153;46780.7358481151;1989981.61457845;0.0235081246507018;0.358333333333333;0.1;0.9;16845.9616269201;0.127807389569625;0.872192610430375;0.00846538556110667;0.259485382773549;0.360104673890009;1;2178637.18558723;1e+05;0.0459002539117343;0.913406613888338;0.467807358481151;0.512156745274388;15938.4877423844;0.144559519737039;FALSE;FALSE
0.44;0.1;0.9;64238.8721499337;64238.8721499337;46193.5586371567;1985874.32437701;0.0232610684725219;0.366666666666667;0.1;0.9;16978.7823581067;0.128139848622075;0.871860151377925;0.00854977686638511;0.264306980958167;0.367557357757873;1;2178637.18558723;1e+05;0.0459002539117343;0.911521357256983;0.461935586371567;0.506774287507269;15327.197981883;0.139015219949848;FALSE;FALSE
0.45;0.1;0.9;63573.0976783427;63573.0976783427;45620.3538806947;1981779.73174719;0.0230198912370925;0.375;0.1;0.9;17106.5090079557;0.12847183209189;0.87152816790811;0.00863189219968164;0.269084087966086;0.374975368509685;1;2178637.18558723;1e+05;0.0459002539117343;0.909641928843245;0.456203538806947;0.501519910573034;14740.0435319234;0.13368982354653;FALSE;FALSE
0.46;0.1;0.9;62922.766726172;62922.766726172;45060.6303835069;1977697.7902249;0.0227843862728808;0.383333333333333;0.1;0.9;17229.3427040551;0.128803335115309;0.871196664884691;0.00871181774546847;0.2738173097034;0.382359113874301;1;2178637.18558723;1e+05;0.0459002539117343;0.907768307319987;0.450606303835069;0.496389111848813;14175.8550805221;0.128572725055506;FALSE;FALSE
0.47;0.1;0.9;62287.3381105612;62287.3381105612;44513.919399306;1973628.45124222;0.0225543563537952;0.391666666666667;0.1;0.9;17347.4748297261;0.129134352999912;0.870865647000088;0.0087896355663131;0.278507243300942;0.389708995833706;1;2178637.18558723;1e+05;0.0459002539117343;0.905900470394409;0.44513919399306;0.491377594493638;13633.5308474913;0.123653931507721;FALSE;FALSE
0.48;0.1;0.9;61666.2952325941;61666.2952325941;43979.77337553;1969571.66425713;0.0223296131710536;0.4;0.1;0.9;17461.0875867885;0.129464881221563;0.870535118778437;0.00886542383994663;0.283154477189337;0.397025410697176;1;2178637.18558723;1e+05;0.0459002539117343;0.904038394867593;0.4397977337553;0.486481255942358;13112.0320486;0.118924021297313;FALSE;FALSE
0.49;0.1;0.9;61059.144713971;61059.144713971;43457.7647809531;1965527.3768778;0.0221099768398977;0.408333333333333;0.1;0.9;17570.3545205268;0.129794915421379;0.870205084578621;0.00893925708042643;0.287759591177283;0.404308749174962;1;2178637.18558723;1e+05;0.0459002539117343;0.90218205669156;0.43457764780953;0.481696177158736;12610.3787073779;0.114374106195349;FALSE;FALSE
0.5;0.1;0.9;60465.4151227897;60465.4151227897;42947.4850098301;1961495.53498169;0.0218952754385092;0.416666666666667;0.1;0.9;17675.441009755;0.130124451402743;0.869875548597258;0.00901120634461194;0.292323156532717;0.411559396451488;1;2178637.18558723;1e+05;0.0459002539117343;0.900331431023927;0.429474850098301;0.477018612590109;12127.6787825219;0.109996095530715;FALSE;FALSE
0.51;0.1;0.9;59884.6566619304;59884.6566619304;42448.5440368875;1957476.08836117;0.0216853448628464;0.425;0.1;0.9;17776.5049996093;0.130453485265374;0.869546514734626;0.00908133953988278;0.296845736295423;0.418777732026844;1;2178637.18558723;1e+05;0.0459002539117343;0.898486494819259;0.424485440368875;0.472444987004802;11662.9579043403;0.105781151927059;FALSE;FALSE
0.52;0.1;0.9;59316.4364749286;59316.4364749286;41960.5666919234;1953468.96843452;0.0214800272591737;0.433333333333333;0.1;0.9;17873.6963154789;0.130782012847369;0.869217987152631;0.00914972113931379;0.301327884439477;0.425964130720837;1;2178637.18558723;1e+05;0.0459002539117343;0.896647216598382;0.419605666919234;0.467971861342631;11215.492933115;0.101722716623473;FALSE;TRUE
0.53;0.1;0.9;58760.3430606303;58760.3430606303;41483.1959819908;1949474.12237428;0.0212791724218776;0.441666666666667;0.1;0.9;17967.1587565881;0.131110030565766;0.868889969434234;0.00921641305743819;0.305770147360256;0.43311896133529;1;2178637.18558723;1e+05;0.0459002539117343;0.894813572113346;0.414831959819908;0.463595963168249;10784.4683871459;0.0978133933321249;FALSE;FALSE
0.54;0.1;0.9;58215.981589429;58215.981589429;41016.0893837075;1945491.49022619;0.021082636233448;0.45;0.1;0.9;18057.029326481;0.131437534843784;0.868562465156216;0.00928147433036657;0.310173063022953;0.440242587672282;1;2178637.18558723;1e+05;0.0459002539117343;0.892985533845005;0.410160893837075;0.459314152683986;10369.1457302293;0.0940464836484591;FALSE;FALSE
0.55;0.1;0.9;57682.9739281044;57682.9739281044;40558.9187828417;1941521.01082882;0.0208902806390581;0.458333333333333;0.1;0.9;18143.4388742329;0.131764522252501;0.868235477747499;0.0093449613849338;0.314537161292113;0.4473353683656;1;2178637.18558723;1e+05;0.0459002539117343;0.891163073720097;0.405589187828417;0.455123422176049;9968.82591286533;0.0904156473059706;FALSE;FALSE
0.56;0.1;0.9;57160.9577777325;57160.9577777325;40111.3697324717;1937562.62190496;0.0207019733344336;0.466666666666667;0.1;0.9;18226.5124235068;0.132090989508094;0.867909010491906;0.00940692817741655;0.318862964024845;0.454397656950412;1;2178637.18558723;1e+05;0.0459002539117343;0.88934616315323;0.401113697324717;0.451020889214324;9582.84692023069;0.0869148799367131;FALSE;FALSE
0.57;0.1;0.9;56649.5858640596;56649.5858640596;39673.1407562222;1933616.26014915;0.0205175874726881;0.475;0.1;0.9;18306.3694811754;0.132416933469109;0.867583066530891;0.00946742632365087;0.32315098516527;0.461429801932289;1;2178637.18558723;1e+05;0.0459002539117343;0.88753477308704;0.396731407562221;0.44700379026537;9210.58149372281;0.0835384924060706;FALSE;FALSE
0.58;0.1;0.9;56148.52517667;56148.52517667;39243.9426934227;1929681.86131129;0.0203370013887963;0.483333333333333;0.1;0.9;18383.1243269564;0.132742351133771;0.867257648866229;0.00952650522115829;0.327401730840024;0.468432146855557;1;2178637.18558723;1e+05;0.0459002539117343;0.88572887403056;0.392439426934227;0.443069474689708;8851.43501232696;0.0802810915970987;FALSE;FALSE
0.59;0.1;0.9;55657.4562535645;55657.4562535645;38823.4980832872;1925759.3602765;0.0201600983404868;0.491666666666667;0.1;0.9;18456.8862853925;0.133067239637334;0.866932760362666;0.00958421216384088;0.331615699454652;0.47540503037097;1;2178637.18558723;1e+05;0.0459002539117343;0.883928436095904;0.388234980832872;0.4392153990968;8504.84352115719;0.0771375625297075;FALSE;FALSE
0.6;0.1;0.9;55176.0725080331;55176.0725080331;38411.5405854369;1921848.69114151;0.0199867662644252;0.5;0.1;0.9;18527.7599814021;0.133391596249475;0.866608403750525;0.00964059244976112;0.335793381790715;0.482348786302694;1;2178637.18558723;1e+05;0.0459002539117343;0.882133429033295;0.384115405854369;0.435439122033171;8170.2718957316;0.0741030517109333;FALSE;FALSE
0.61;0.1;0.9;54704.079594946;54704.079594946;38007.814434297;1917949.78728751;0.0198168975466507;0.508333333333333;0.1;0.9;18595.8455805332;0.133715418371724;0.866284581628276;0.00969568948248261;0.339935261103474;0.48926374371458;1;2178637.18558723;1e+05;0.0459002539117343;0.880343822264532;0.38007814434297;0.431738298981056;7847.21213147895;0.07117295162104;FALSE;FALSE
0.62;0.1;0.9;54241.1948138082;54241.1948138082;37612.0739250905;1914062.58144977;0.0196503888063065;0.516666666666667;0.1;0.9;18661.2390149622;0.134038703534929;0.86596129646507;0.00974954486641061;0.344041813220007;0.496150226975746;1;2178637.18558723;1e+05;0.0459002539117343;0.878559584914938;0.376120739250905;0.428110677646663;7535.18174887143;0.0683428862483285;FALSE;FALSE
0.63;0.1;0.9;53787.1465461246;53787.1465461246;37224.0829293199;1910187.00578409;0.0194871406917775;0.525;0.1;0.9;18724.0321962028;0.134361449396771;0.865638550603229;0.00980219849653776;0.348113506637617;0.503008555825419;1;2178637.18558723;1e+05;0.0459002539117343;0.876780685843853;0.372240829293199;0.424554093518765;7233.72230541968;0.0656086975931719;FALSE;FALSE
0.64;0.1;0.9;53341.6737248084;53341.6737248084;36843.6144377905;1906322.9919302;0.0193270576884169;0.533333333333333;0.1;0.9;18784.3132154146;0.134683653739307;0.865316346260693;0.00985368864296969;0.352150802622422;0.509839045437072;1;2178637.18558723;1e+05;0.0459002539117343;0.875007093673732;0.368436144377905;0.421066465679746;6942.39800648379;0.0629664330682941;FALSE;FALSE
0.65;0.1;0.9;52904.5253335328;52904.5253335328;36470.4501293746;1902470.47107218;0.0191700479371019;0.541666666666667;0.1;0.9;18842.1665321353;0.135005314466565;0.864994685533435;0.00990405203057707;0.356154155308005;0.516642006481823;1;2178637.18558723;1e+05;0.0459002539117343;0.873238776817898;0.364704501293746;0.4176457928526;6660.82513925476;0.0604126124602469;FALSE;FALSE
0.66;0.1;0.9;52475.4606078474;52475.4606078474;36104.3804728412;1898629.37938022;0.0190160232770795;0.55;0.1;0.9;18897.6734082958;0.135326429732867;0.864673570267133;0.00995332402075476;0.360124012050496;0.523417744905253;1;2178637.18558723;1e+05;0.0459002539117343;0.871475705978303;0.361043804728412;0.414290154334378;6388.51610560424;0.0579428133324479;FALSE;FALSE
0.67;0.1;0.9;52054.2458625664;52054.2458625664;35745.2022819656;1894799.63635517;0.0188648982172726;0.558333333333333;0.1;0.9;18950.9110425092;0.135646997413312;0.864353002586688;0.0100015382518033;0.3640608124944;0.530166563138193;1;2178637.18558723;1e+05;0.0459002539117343;0.869717844205642;0.357452022819655;0.410997687584684;6125.19005189906;0.0555544883876262;FALSE;FALSE
0.68;0.1;0.9;51640.6582078792;51640.6582078792;35392.7214804118;1890981.17771814;0.0187165910996113;0.566666666666667;0.1;0.9;19001.9542929417;0.135967015899085;0.864032984100915;0.0100487273574407;0.367964990230167;0.536888758426173;1;2178637.18558723;1e+05;0.0459002539117343;0.867965161995729;0.353927214804118;0.407766613570442;5870.4577175122;0.0532441070945168;FALSE;FALSE
0.69;0.1;0.9;51234.4823576162;51234.4823576162;35046.7506456923;1887173.93338019;0.0185710230656476;0.575;0.1;0.9;19050.8747739209;0.136286483558721;0.863713516441279;0.0100949225913682;0.371836971845368;0.543584624050233;1;2178637.18558723;1e+05;0.0459002539117343;0.866217627177569;0.350467506456923;0.40459521425218;5623.9786852513;0.051008581923949;FALSE;FALSE
0.7;0.1;0.9;50835.5109590255;50835.5109590255;34707.1092189689;1883377.8330592;0.01842811814483;0.583333333333333;0.1;0.9;19097.7412629647;0.136605398871241;0.863394601128759;0.0101401539976415;0.375677177285734;0.550254449095028;1;2178637.18558723;1e+05;0.0459002539117343;0.864475207491491;0.347071092189689;0.401481834507215;5385.42855300659;0.0488449706009752;FALSE;FALSE
0.71;0.1;0.9;50443.5442355735;50443.5442355735;34373.6231971523;1879592.80632506;0.0182878031249539;0.591666666666667;0.1;0.9;19142.6198342397;0.136923760423976;0.863076239576024;0.0101844504670493;0.379486019952185;0.556898518507807;1;2178637.18558723;1e+05;0.0459002539117343;0.862737870609894;0.343736231971523;0.39842487930723;5154.49806056854;0.0467504681852467;FALSE;FALSE
