"ftgt";"fprop_s1";"fprop_s2";"biomass";"b1plus";"ssb";"rec";"ssbpr";"fbar";"pF_s1";"pF_s2";"yield";"pY_s1";"pY_s2";"YPR";"hr_b1plus";"hr_ssb";"conv";"rec0";"ssb0";"ssbpr0";"ratioR";"ratioB";"ratioSPR";"slope";"rslope";"fmsy";"f01"
0.22;0.2;0.8;103698.23700016;103698.23700016;81451.1701874162;26977795.6469915;0.00301919294123275;0.22;0.2;0.8;15533.871384008;0.275553901121405;0.724446098878596;0.000575802099892485;0.149798799221476;0.190713912989404;1;27489765.5170204;1e+05;0.00363771746027024;0.981375982646633;0.814511701874162;0.829969060051315;53837.5844707139;0.599447961105158;FALSE;FALSE
0.23;0.2;0.8;102925.213674942;102925.213674942;80780.0609759025;26955310.7854394;0.00299681430568176;0.23;0.2;0.8;16072.2472287152;0.27634441471187;0.72365558528813;0.000596255311491234;0.156154616102858;0.198963048981972;1;27489765.5170204;1e+05;0.00363771746027024;0.980558046912035;0.807800609759025;0.823817225612439;52701.3954569208;0.586797204306831;FALSE;FALSE
0.24;0.2;0.8;102167.209110961;102167.209110961;80120.7546028149;26932891.9465012;0.00297482924455215;0.24;0.2;0.8;16599.2611832844;0.277136559538068;0.722863440461932;0.000616319302667411;0.162471514370686;0.207178043511602;1;27489765.5170204;1e+05;0.00363771746027024;0.979742512893592;0.801207546028149;0.817773583859136;51596.6207690569;0.574496226455925;FALSE;FALSE
0.25;0.2;0.8;101423.821386882;101423.821386882;79472.9409410054;26910538.7885256;0.00295322741642363;0.25;0.2;0.8;17115.2273909749;0.277930321077184;0.722069678922816;0.000636004634670216;0.168749581281193;0.215359179971457;1;27489765.5170204;1e+05;0.00363771746027024;0.978929368162992;0.794729409410054;0.811835291959216;50522.1581751458;0.562532754886094;FALSE;FALSE
0.26;0.2;0.8;100694.662350879;100694.662350879;78836.3204024484;26888250.9640033;0.00293199883131077;0.26;0.2;0.8;17620.4489727264;0.278725684872359;0.721274315127641;0.00065532150069247;0.174988907667483;0.223506740075849;1;27489765.5170204;1e+05;0.00363771746027024;0.97811860007883;0.788363204024484;0.80599960368911;49476.952250973;0.550895038106262;FALSE;FALSE
0.27;0.2;0.8;99979.3570428929;99979.3570428929;78210.6034983863;26866028.119808;0.00291113383599575;0.27;0.2;0.8;18115.2184952361;0.279522636531813;0.720477363468187;0.000674279741480655;0.181189587841262;0.23162100386567;1;27489765.5170204;1e+05;0.00363771746027024;0.977310195795367;0.782106034983863;0.800263865401874;48459.9920433385;0.539571819782394;FALSE;FALSE
0.28;0.2;0.8;99277.5431455277;99277.5431455277;77595.5104212197;26843869.8974303;0.00289062310008617;0.28;0.2;0.8;18599.8184156695;0.280321161727978;0.719678838272022;0.0006928888601658;0.187351719496167;0.239702249713962;1;27489765.5170204;1e+05;0.00363771746027024;0.976504142271049;0.775955104212197;0.794625512194514;47470.3088674005;0.528552314212288;FALSE;FALSE
0.29;0.2;0.8;98588.8704619463;98588.8704619463;76990.7706469023;26821775.9332052;0.00287045760275658;0.29;0.2;0.8;19074.5215043435;0.281121246196649;0.718878753803351;0.000711158036359904;0.193475403612682;0.247750754331629;1;27489765.5170204;1e+05;0.00363771746027024;0.975700426276765;0.769907706469023;0.789082064263271;46506.9742293708;0.517826183196082;FALSE;FALSE
0.3;0.2;0.8;97913.0004192383;97913.0004192383;76396.1225566793;26799745.8585319;0.00285062862013515;0.3;0.2;0.8;19539.5912466372;0.281922875736148;0.718077124263852;0.000729096139559721;0.199560744364627;0.255766792773292;1;27489765.5170204;1e+05;0.00363771746027024;0.974899034403864;0.763961225566793;0.783631123436227;45569.0978665548;0.507383514213328;FALSE;FALSE
0.31;0.2;0.8;97249.6055958292;97249.6055958292;75811.3130770853;26777779.3000885;0.00283112771329901;0.31;0.2;0.8;19995.2822253028;0.282726036206505;0.717273963793495;0.000746711741897009;0.205607849027208;0.263750638443256;1;27489765.5170204;1e+05;0.00363771746027024;0.97409995307195;0.758113130770853;0.778270369873282;44655.825897213;0.49721479982284;FALSE;FALSE
