"ftgt";"fprop_s1";"fprop_s2";"biomass";"b1plus";"ssb";"rec";"ssbpr";"fbar";"pF_s1";"pF_s2";"yield";"pY_s1";"pY_s2";"YPR";"hr_b1plus";"hr_ssb";"conv";"rec0";"ssb0";"ssbpr0";"ratioR";"ratioB";"ratioSPR";"slope";"rslope";"fmsy";"f01"
0.22;0.1;0.9;73574.7619797721;73574.7619797721;55439.3690737165;1814105.27837968;0.0305601718568581;0.183333333333333;0.1;0.9;10799.6810322166;0.120726491827337;0.879273508172663;0.00595317215650387;0.146785130411782;0.194801658327975;1;2178637.18558723;1e+05;0.0459002539117343;0.832678929002448;0.554393690737165;0.665795268052873;23737.8649832831;0.216529672093806;FALSE;FALSE
0.23;0.1;0.9;72021.6517627012;72021.6517627012;54151.4804509014;1798048.12380963;0.0301168137458787;0.191666666666667;0.1;0.9;10997.496573744;0.121067477342417;0.878932522657583;0.00611635274279697;0.152697089063978;0.203087643812718;1;2178637.18558723;1e+05;0.0459002539117343;0.825308654283795;0.541514804509014;0.65613610338176;21919.3151413332;0.199941406837391;FALSE;FALSE
0.24;0.1;0.9;70515.1483469778;70515.1483469778;52904.0553397583;1782038.22425537;0.0296873852758487;0.2;0.1;0.9;11180.1575332551;0.121408134669111;0.878591865330889;0.00627380343534819;0.158549727191126;0.211328932374926;1;2178637.18558723;1e+05;0.0459002539117343;0.817960069737374;0.529040553397583;0.646780415048187;20195.511729857;0.184217390052226;FALSE;FALSE
0.25;0.1;0.9;69053.1102489376;69053.1102489376;51695.2427100691;1766075.72539103;0.0292712492260903;0.208333333333333;0.1;0.9;11348.4534643373;0.121748454599667;0.878251545400332;0.00642580230347969;0.164343842347229;0.2195260698936;1;2178637.18558723;1e+05;0.0459002539117343;0.810633242227986;0.516952427100691;0.637714320325518;18560.5544574891;0.169303801053277;FALSE;FALSE
0.26;0.1;0.9;67633.5233616956;67633.5233616956;50523.3012000506;1750160.74908553;0.0288678061294937;0.216666666666667;0.1;0.9;11503.124751483;0.122088428165987;0.877911571834013;0.0065726104059261;0.170080223234353;0.227679594924638;1;2178637.18558723;1e+05;0.0459002539117343;0.803328227693769;0.505233012000506;0.628924759000379;17008.9644465056;0.155150663164134;FALSE;FALSE
0.27;0.1;0.9;66254.4910174036;66254.4910174036;49386.5906326586;1734293.38685754;0.0284764913519879;0.225;0.1;0.9;11644.8661218705;0.122428046595878;0.877571953404122;0.00671447300100157;0.175759649543028;0.235790038808024;1;2178637.18558723;1e+05;0.0459002539117343;0.796045068142028;0.493865906326586;0.620399429744939;15535.7209273451;0.141712178433397;FALSE;FALSE
0.28;0.1;0.9;64914.228276768;64914.228276768;48283.5668928572;1718473.73103757;0.0280967733290312;0.233333333333333;0.1;0.9;11774.3304629318;0.122767301469811;0.877232698530189;0.00685162085999574;0.181382892094639;0.243857925597323;1;2178637.18558723;1e+05;0.0459002539117343;0.788783805952699;0.482835668928572;0.612126751696429;14136.0806798695;0.128945080632116;FALSE;FALSE
0.29;0.1;0.9;63611.0501020156;63611.0501020156;47212.7720842848;1702701.83127487;0.0277281501770249;0.241666666666667;0.1;0.9;11892.131135264;0.12310618448078;0.87689381551922;0.00698427106662591;0.186950712434272;0.251883772340968;1;2178637.18558723;1e+05;0.0459002539117343;0.781544463914913;0.472127720842848;0.604095790632136;12805.692218326;0.116809676814702;FALSE;FALSE
0.3;0.1;0.9;62343.3669605569;62343.3669605569;46172.8305400709;1686977.72478939;0.027370148320029;0.25;0.1;0.9;11998.8452370834;0.123444687587001;0.876555312412999;0.0071126281401145;0.192463862990826;0.259868089019802;1;2178637.18558723;1e+05;0.0459002539117343;0.774327059112729;0.461728305400709;0.596296229050531;11540.4966106388;0.105268942622307;FALSE;TRUE
0.31;0.1;0.9;61109.6776373373;61109.6776373373;45162.4426972955;1671301.43009458;0.0270223203810337;0.258333333333333;0.1;0.9;12095.016042172;0.123782802970069;0.876217197029931;0.00723688487569089;0.197923086977342;0.267811378654599;1;2178637.18558723;1e+05;0.0459002539117343;0.767131600043859;0.451624426972955;0.588718320229716;10336.7006092216;0.094288277190168;FALSE;FALSE
0.32;0.1;0.9;59908.5626126171;59908.5626126171;44180.3794600107;1655672.94003062;0.026684243241418;0.266666666666667;0.1;0.9;12181.1552139156;0.124120522990939;0.875879477009061;0.00735722310814012;0.203329118287844;0.275714137424763;1;2178637.18558723;1e+05;0.0459002539117343;0.759958083421929;0.441803794600107;0.58135284595008;9190.83240198354;0.0838360116915356;FALSE;FALSE
0.33;0.1;0.9;58738.6810518686;58738.6810518686;43225.4793939468;1640092.25357158;0.026355517075223;0.275;0.1;0.9;12257.7454839321;0.124457840346672;0.875542159653328;0.00747381463282858;0.208682681742683;0.283576854572691;1;2178637.18558723;1e+05;0.0459002539117343;0.752806508776039;0.432254793939468;0.574191095454601;8099.56635880172;0.0738818107276466;FALSE;FALSE
0.34;0.1;0.9;57598.7620213789;57598.7620213789;42296.6414956509;1624559.33107203;0.0260357628599134;0.283333333333333;0.1;0.9;12325.2418702554;0.12479474783084;0.87520525216916;0.0075868216288057;0.21398449268199;0.291400012729681;1;2178637.18558723;1e+05;0.0459002539117343;0.745676857908835;0.422966414956509;0.567224811217382;7059.85670075284;0.0643978916182984;FALSE;FALSE
0.35;0.1;0.9;56487.6022521179;56487.6022521179;41392.823058503;1609074.1249747;0.0257246216417494;0.291666666666667;0.1;0.9;12384.0740094284;0.125131238485318;0.874868761514682;0.00769639746063478;0.219235257219013;0.299184087829071;1;2178637.18558723;1e+05;0.0459002539117343;0.738569108991401;0.41392823058503;0.560446172938772;6068.82895967634;0.0553580343285937;FALSE;FALSE
0.36;0.1;0.9;55404.0606261046;55404.0606261046;40513.0350388048;1593636.56524943;0.0254217529405545;0.3;0.1;0.9;12434.6475840923;0.125467305518279;0.874532694481721;0.00780268717174305;0.224435672107281;0.306929549271784;1;2178637.18558723;1e+05;0.0459002539117343;0.731483229879727;0.405130350388047;0.553847762791036;5123.85947234225;0.0467383065908549;FALSE;FALSE
0.37;0.1;0.9;54347.0564964123;54347.0564964123;39656.3403936505;1578246.59141195;0.025126834177524;0.308333333333333;0.1;0.9;12477.3464130285;0.125802942459569;0.874197057540431;0.00790582820259151;0.229586425050494;0.314636859810349;1;2178637.18558723;1e+05;0.0459002539117343;0.724419192811376;0.396563403936505;0.547422552952379;4222.40337963746;0.0385154949648814;FALSE;FALSE
0.38;0.1;0.9;53315.5625727285;53315.5625727285;38821.8482817228;1562904.10726167;0.0248395586788378;0.316666666666667;0.1;0.9;12512.5331078588;0.126138142923776;0.873861857076224;0.0080059506208489;0.234688194292057;0.322306475906499;1;2178637.18558723;1e+05;0.0459002539117343;0.717376953630028;0.388218482817228;0.541163862112921;3362.12113377812;0.0306682587987296;FALSE;FALSE
0.39;0.1;0.9;52308.6032159712;52308.6032159712;38008.7124395667;1547609.00391948;0.0245596351166901;0.325;0.1;0.9;12540.5507839737;0.126472900721281;0.873527099278719;0.00810317770975317;0.239741648848782;0.329938847676383;1;2178637.18558723;1e+05;0.0459002539117343;0.710356462359904;0.380087124395667;0.53506534329675;2540.868026986;0.0231770347124461;FALSE;FALSE
0.4;0.1;0.9;51325.2528139915;51325.2528139915;37216.1296273803;1532361.18333971;0.0242867869742494;0.333333333333333;0.1;0.9;12561.7246841985;0.126807209968723;0.873192790031277;0.00819762652615671;0.244747448779719;0.337534418811696;1;2178637.18558723;1e+05;0.0459002539117343;0.703357673997785;0.372161296273803;0.529120972205352;1756.54544162571;0.0160226797465118;FALSE;FALSE
0.41;0.1;0.9;50364.6297414096;50364.6297414096;36443.3347382085;1517160.51457313;0.0240207508619893;0.341666666666667;0.1;0.9;12576.3625628788;0.127141064863362;0.872858935136638;0.00828940803697181;0.249706244788265;0.345093626947735;1;2178637.18558723;1e+05;0.0459002539117343;0.696380528437638;0.364433347382085;0.523325010536564;1007.22552310145;0.00918760859054752;FALSE;FALSE
0.42;0.1;0.9;49425.8951628998;49425.8951628998;35689.5996200192;1502006.85567201;0.0237612761121862;0.35;0.1;0.9;12584.7561089046;0.127474459787293;0.872525540212707;0.00837862760837672;0.254618678476682;0.352616903604755;1;2178637.18558723;1e+05;0.0459002539117343;0.689424960525108;0.356895996200192;0.517671997150144;291.145389258962;0.00265574076321784;TRUE;FALSE
0.43;0.1;0.9;48508.2519573458;48508.2519573458;34954.2319938021;1486900.07715708;0.0235081244064724;0.358333333333333;0.1;0.9;12587.1823204818;0.127807389416743;0.872192610583257;0.00846538547805321;0.259485382642728;0.360104674098222;1;2178637.18558723;1e+05;0.0459002539117343;0.682490910828873;0.349542319938021;0.512156739953516;-393.438329784257;-0.00358882623173202;FALSE;FALSE
0.44;0.1;0.9;47610.939467958;47610.939467958;34236.571235674;1471840.01865544;0.0232610683238181;0.366666666666667;0.1;0.9;12583.9036677336;0.128139848501581;0.871860151498419;0.0085497768155735;0.26430698088204;0.367557357923194;1;2178637.18558723;1e+05;0.0459002539117343;0.675578305737363;0.342365712356739;0.506774284267555;-1048.12433404819;-0.00956067525553869;FALSE;FALSE
0.45;0.1;0.9;46733.232716028;46733.232716028;33535.9875563615;1456826.51024579;0.0230198910580667;0.375;0.1;0.9;12575.1692982832;0.128471831965785;0.871528168034215;0.0086318921366701;0.269084087863031;0.374975368688605;1;2178637.18558723;1e+05;0.0459002539117343;0.668687067256273;0.335359875563615;0.501519906672712;-1674.36837781213;-0.0152730852613415;FALSE;FALSE
0.46;0.1;0.9;45874.4417743327;45874.4417743327;32851.8813025502;1441859.39646263;0.0227843861774226;0.383333333333333;0.1;0.9;12561.216228468;0.128803335018467;0.871196664981532;0.00871181771210489;0.273817309652718;0.382359114011926;1;2178637.18558723;1e+05;0.0459002539117343;0.661817124026548;0.328518813025502;0.496389109769126;-2273.62922381078;-0.0207393626445065;FALSE;FALSE
0.47;0.1;0.9;45033.907087544;45033.907087544;32183.6792307875;1426938.49219865;0.0225543563417357;0.391666666666667;0.1;0.9;12542.2693182696;0.129134352932837;0.870865647067163;0.00878963556371954;0.278507243306426;0.389708995927086;1;2178637.18558723;1e+05;0.0459002539117343;0.654968391083455;0.321836792307875;0.491377594230906;-2847.24051072454;-0.0259716724563708;FALSE;FALSE
0.48;0.1;0.9;44210.9990257205;44210.9990257205;31530.8339799561;1412063.6040239;0.022329613120899;0.4;0.1;0.9;12518.5423140136;0.12946488114567;0.87053511885433;0.00886542382251052;0.283154477163719;0.397025410808085;1;2178637.18558723;1e+05;0.0459002539117343;0.648140779642158;0.315308339799561;0.486481254849671;-3396.40871921495;-0.0309810198510296;FALSE;FALSE
0.49;0.1;0.9;43405.1176388396;43405.1176388396;30892.8236933408;1397234.55534687;0.0221099768647444;0.408333333333333;0.1;0.9;12490.2389080201;0.129794915373063;0.870205084626937;0.00893925709196289;0.287759591206445;0.404308749242385;1;2178637.18558723;1e+05;0.0459002539117343;0.641334208646705;0.308928236933408;0.481696177700056;-3922.37933258699;-0.0357787657529727;FALSE;FALSE
0.5;0.1;0.9;42615.6879303353;42615.6879303353;30269.1483135274;1382451.13260526;0.0218952754275549;0.416666666666667;0.1;0.9;12457.5524135819;0.130124451345666;0.869875548654334;0.00901120634195972;0.292323156532085;0.41155939653626;1;2178637.18558723;1e+05;0.0459002539117343;0.63454858007146;0.302691483135274;0.477018612351455;-4426.2074830862;-0.0403745347615187;FALSE;FALSE
0.51;0.1;0.9;41842.1619039187;41842.1619039187;29659.3309367755;1367713.14622548;0.0216853446343097;0.425;0.1;0.9;12420.6673512229;0.130453485097208;0.869546514902792;0.00908133945008905;0.296845736120045;0.418777732299486;1;2178637.18558723;1e+05;0.0459002539117343;0.627783806901664;0.296593309367755;0.472444982025816;-4908.99090294164;-0.0447783400602363;FALSE;FALSE
0.52;0.1;0.9;41084.0142496055;41084.0142496055;29062.9144440467;1353020.37937169;0.0214800271209092;0.433333333333333;0.1;0.9;12379.7590936983;0.130782012713469;0.869217987286531;0.0091497210850935;0.301327884331975;0.4259641309385;1;2178637.18558723;1e+05;0.0459002539117343;0.621039789609115;0.290629144440467;0.46797185833035;-5371.72749976189;-0.0489992842624994;FALSE;FALSE
0.53;0.1;0.9;40340.7422527865;40340.7422527865;28479.4612852552;1338372.60854924;0.0212791722599032;0.441666666666667;0.1;0.9;12334.994697867;0.131110030427013;0.868889969572987;0.00921641299222181;0.305770147226653;0.433118961567339;1;2178637.18558723;1e+05;0.0459002539117343;0.614316425609201;0.284794612852552;0.463595959639414;-5815.30783817101;-0.0530454908312294;FALSE;FALSE
0.54;0.1;0.9;39611.8659760199;39611.8659760199;27908.5534619466;1323769.63001152;0.0210826361545278;0.45;0.1;0.9;12286.5337992156;0.131437534737463;0.868562465262537;0.00928147429935274;0.31017306295678;0.440242587849215;1;2178637.18558723;1e+05;0.0459002539117343;0.607613621381711;0.279085534619466;0.4593141509646;-6240.68545293607;-0.0569256576240722;FALSE;FALSE
0.55;0.1;0.9;38896.9241040739;38896.9241040739;27349.7893237442;1309211.20359179;0.0208902805358758;0.458333333333333;0.1;0.9;12234.5280871078;0.131764522140638;0.868235477859362;0.00934496134278609;0.314537161200013;0.447335368557525;1;2178637.18558723;1e+05;0.0459002539117343;0.600931266689505;0.273497893237442;0.455123419928081;-6648.63713207728;-0.0606468702679545;FALSE;FALSE
0.56;0.1;0.9;38195.4762788031;38195.4762788031;26802.78515468;1294697.11677363;0.0207019733089946;0.466666666666667;0.1;0.9;12179.1227776738;0.132090989427431;0.867909010572569;0.00940692816867007;0.318862964000601;0.454397657086291;1;2178637.18558723;1e+05;0.0459002539117343;0.594269263986999;0.2680278515468;0.4510208886601;-7040.02215716394;-0.0642169668711714;FALSE;FALSE
0.57;0.1;0.9;37507.0988010329;37507.0988010329;26267.1718896978;1280227.12167644;0.0205175874225358;0.475;0.1;0.9;12120.4559263641;0.132416933382292;0.867583066617708;0.0094674263036175;0.323150985115125;0.461429802083787;1;2178637.18558723;1e+05;0.0459002539117343;0.587627499496375;0.262671718896978;0.447003789172734;-7415.53062614869;-0.0676422422998999;FALSE;FALSE
0.58;0.1;0.9;36831.3869513501;36831.3869513501;25742.5966948431;1265800.99850505;0.0203370014127386;0.483333333333333;0.1;0.9;12058.6598378128;0.132742351077484;0.867257648922516;0.00952650523427814;0.327401730859088;0.468432146949205;1;2178637.18558723;1e+05;0.0459002539117343;0.581005872331085;0.257425966948431;0.443069475211323;-7775.93952556626;-0.0709297839918563;FALSE;FALSE
0.59;0.1;0.9;36167.9509195157;36167.9509195157;25228.7198762597;1251418.49268767;0.0201600983393461;0.491666666666667;0.1;0.9;11993.8603417665;0.133067239574349;0.866932760425651;0.00958421216551408;0.331615699447732;0.475405030480865;1;2178637.18558723;1e+05;0.0459002539117343;0.574404265642039;0.252287198762597;0.439215399071948;-8121.86182971174;-0.0740851833143861;FALSE;FALSE
0.6;0.1;0.9;35516.4181436693;35516.4181436693;24725.2164767554;1237079.37852748;0.0199867663352261;0.5;0.1;0.9;11926.1781598522;0.133391596216905;0.866608403783095;0.00964059248489631;0.335793381855372;0.48234878635195;1;2178637.18558723;1e+05;0.0459002539117343;0.567822575833817;0.247252164767554;0.435439123575665;-8454.00267162283;-0.0771148722791947;FALSE;FALSE
0.61;0.1;0.9;34876.4294052932;34876.4294052932;24231.773329403;1222783.39567656;0.0198168975920675;0.508333333333333;0.1;0.9;11855.7281375887;0.133715418331976;0.866284581668024;0.00969568950601338;0.339935261141995;0.489263743780686;1;2178637.18558723;1e+05;0.0459002539117343;0.561260683406069;0.24231773329403;0.431738299970522;-8772.92164972087;-0.0800239553749445;FALSE;FALSE
0.62;0.1;0.9;34247.640850151;34247.640850151;23748.0904263578;1208530.30593319;0.0196503888315984;0.516666666666667;0.1;0.9;11782.6204571743;0.134038703489664;0.865961296510336;0.00974954488052839;0.344041813236965;0.4961502270556;1;2178637.18558723;1e+05;0.0459002539117343;0.554718479023593;0.237480904263578;0.428110678197683;-9079.19894670387;-0.0828177248538849;FALSE;FALSE
0.63;0.1;0.9;33629.7220297266;33629.7220297266;23273.8794001236;1194319.86762853;0.0194871407827592;0.525;0.1;0.9;11706.9604659518;0.134361449380285;0.865638550619715;0.00980219854267131;0.348113506724902;0.503008555844353;1;2178637.18558723;1e+05;0.0459002539117343;0.548195851759785;0.232738794001236;0.424554095500927;-9373.42623402972;-0.0855015777652812;FALSE;FALSE
0.64;0.1;0.9;33022.3543206784;33022.3543206784;22808.8622948453;1180151.81511823;0.0193270577587174;0.533333333333333;0.1;0.9;11628.8485806682;0.134683653716832;0.865316346283168;0.00985368867945449;0.352150802687812;0.509839045470333;1;2178637.18558723;1e+05;0.0459002539117343;0.54169267968321;0.228088622948453;0.42106646721134;-9656.06433724349;-0.0880797176212957;FALSE;FALSE
0.65;0.1;0.9;32425.2327290932;32425.2327290932;22352.7727782686;1166025.91145734;0.0191700480740873;0.541666666666667;0.1;0.9;11548.3813778579;0.135005314474024;0.864994685525976;0.00990405210071561;0.356154155448704;0.516642006448759;1;2178637.18558723;1e+05;0.0459002539117343;0.535208854035531;0.223527727782686;0.417645795837014;-9927.66910229478;-0.0905572146816711;FALSE;FALSE
0.66;0.1;0.9;31838.062508283;31838.062508283;21905.3536257545;1151941.88710177;0.019016023178797;0.55;0.1;0.9;11465.6508020054;0.135326429603246;0.864673570396754;0.00995332397439977;0.36012401191255;0.523417745172807;1;2178637.18558723;1e+05;0.0459002539117343;0.528744251095338;0.219053536257545;0.414290152193159;-10188.6637904487;-0.0929379298084941;FALSE;FALSE
0.67;0.1;0.9;31260.5611054954;31260.5611054954;21466.3580388138;1137899.49520919;0.0188648981119967;0.558333333333333;0.1;0.9;11380.7452704183;0.13564699728301;0.86435300271699;0.0100015382011626;0.364060812344718;0.530166563412413;1;2178637.18558723;1e+05;0.0459002539117343;0.52229875756136;0.214663580388138;0.410997685291103;-10439.497243877;-0.0952259572051975;FALSE;FALSE
0.68;0.1;0.9;30692.4565160204;30692.4565160204;21035.5483861903;1123898.48712342;0.0187165910686739;0.566666666666667;0.1;0.9;11293.7494600527;0.135967015803015;0.864032984196985;0.0100487273445475;0.367964990164855;0.536888758624755;1;2178637.18558723;1e+05;0.0459002539117343;0.515872259299791;0.210355483861903;0.407766612896427;-10680.6395091114;-0.0974255844950118;FALSE;FALSE
0.69;0.1;0.9;30133.4858595372;30133.4858595372;20612.6951183386;1109938.59032559;0.0185710230259604;0.575;0.1;0.9;11204.7441308101;0.136286483461169;0.863713516538831;0.0100949225736203;0.371836971767533;0.54358462425622;1;2178637.18558723;1e+05;0.0459002539117343;0.509464631223771;0.206126951183386;0.404595213387539;-10912.449660746;-0.0995400870484973;FALSE;FALSE
