"ftgt";"fprop_s1";"fprop_s2";"biomass";"b1plus";"ssb";"rec";"ssbpr";"fbar";"pF_s1";"pF_s2";"yield";"pY_s1";"pY_s2";"YPR";"hr_b1plus";"hr_ssb";"conv";"rec0";"ssb0";"ssbpr0";"ratioR";"ratioB";"ratioSPR";"slope";"rslope";"fmsy";"f01"
1.21;0.3;0.7;42967.0163339485;42967.0163339485;22312.5488286633;1986509.54698788;0.0112320370483472;1.00833333333333;0.3;0.7;23403.248625852;0.413254419743296;0.586745580256704;0.011781090436408;0.544679398819717;1.0488827971006;1;2178637.18558723;1e+05;0.0459002539117343;0.911812926048279;0.223125488286633;0.244705335834226;2064.97293144203;0.0181745833879498;FALSE;FALSE
1.22;0.3;0.7;42792.8158236849;42792.8158236849;22158.3239289914;1984941.28248101;0.0111632138061511;1.01666666666667;0.3;0.7;23420.4567336141;0.413843836573111;0.586156163426889;0.0117990677811589;0.547298799642236;1.05695975962204;1;2178637.18558723;1e+05;0.0459002539117343;0.911093088657619;0.221583239289914;0.243205927087417;1997.59816301997;0.0175815933645524;FALSE;FALSE
1.23;0.3;0.7;42620.5905533406;42620.5905533406;22006.0076502335;1983373.33007866;0.0110952422907495;1.025;0.3;0.7;23437.1033849726;0.414431749231411;0.585568250768589;0.0118167886143972;0.549900953522464;1.06503204749744;1;2178637.18558723;1e+05;0.0459002539117343;0.910373394523723;0.220060076502335;0.24172507437727;1931.63647594862;0.0170010403878842;FALSE;FALSE
1.24;0.3;0.7;42450.3032371015;42450.3032371015;21855.564476463;1981805.68650684;0.0110281066530725;1.03333333333333;0.3;0.7;23453.2003556055;0.415018165451109;0.584981834548891;0.0118342582803587;0.552486049972604;1.07309973077397;1;2178637.18558723;1e+05;0.0459002539117343;0.909653842143827;0.21855564476463;0.240262432410057;1867.04994633664;0.0164325906758816;FALSE;FALSE
1.25;0.3;0.7;42281.9175247722;42281.9175247722;21706.9597705299;1980238.34852694;0.0109617914362063;1.04166666666667;0.3;0.7;23468.7591051583;0.415603093020913;0.584396906979087;0.0118514819807506;0.555054275658344;1.08116287832349;1;2178637.18558723;1e+05;0.0459002539117343;0.908934430031396;0.217069597705299;0.238817664435707;1803.80188017391;0.0158759212711169;FALSE;FALSE
1.26;0.3;0.7;42115.397972987;42115.397972987;21560.1597471548;1978671.31293675;0.0108962815633866;1.05;0.3;0.7;23483.790787493;0.416186539783145;0.583813460216855;0.0118684647793464;0.557605814447145;1.08922155785938;1;2178637.18558723;1e+05;0.0459002539117343;0.908215156716615;0.215601597471548;0.237390441986227;1741.85676681543;0.0153307196313921;FALSE;FALSE
1.27;0.3;0.7;41950.7100174644;41950.7100174644;21415.1314469978;1977104.57657151;0.0108315623264267;1.05833333333333;0.3;0.7;23498.3062605498;0.416768513631617;0.583231486368383;0.0118852116064079;0.560140847455676;1.09727583595309;1;2178637.18558723;1e+05;0.0459002539117343;0.907496020746841;0.214151314469978;0.23598044462359;1681.18023448857;0.0147966832381421;FALSE;FALSE
1.28;0.3;0.7;41787.8199462633;41787.8199462633;21271.8427116623;1975538.13630474;0.0107676193745627;1.06666666666667;0.3;0.7;23512.3160958372;0.417349022509532;0.582650977490468;0.0119017272629407;0.562659553096397;1.10532577805056;1;2178637.18558723;1e+05;0.0459002539117343;0.906777020687019;0.212718427116623;0.234587359696717;1621.73900768627;0.014273519221437;FALSE;FALSE
1.29;0.3;0.7;41626.694873998;41626.694873998;21130.2621595934;1973971.98904913;0.0107044387036981;1.075;0.3;0.7;23525.830587568;0.417928074407439;0.582071925592561;0.0119180164247926;0.565162107123313;1.11337144848849;1;2178637.18558723;1e+05;0.0459002539117343;0.906058155120062;0.211302621595934;0.233210882107158;1563.50086639588;0.01376094400114;FALSE;FALSE
1.3;0.3;0.7;41467.3027169732;41467.3027169732;20990.3591628356;1972406.13175726;0.0106420066460323;1.08333333333333;0.3;0.7;23538.8597614546;0.418505677361222;0.581494322638778;0.0119340836465983;0.567648682676913;1.12141291051042;1;2178637.18558723;1e+05;0.0459002539117343;0.905339422647198;0.209903591628356;0.231850714083124;1506.43460703243;0.0132586829430664;FALSE;FALSE
1.31;0.3;0.7;41309.6121692004;41309.6121692004;20852.1038246135;1970840.56142229;0.0105803098600555;1.09166666666667;0.3;0.7;23551.4133831799;0.419081839450133;0.580918160549867;0.0119499333655806;0.570119450328301;1.12945022628269;1;2178637.18558723;1e+05;0.0459002539117343;0.904620821888282;0.208521038246135;0.23050656496152;1450.51000504537;0.0127664700298724;FALSE;FALSE
1.32;0.3;0.7;41153.5926792616;41153.5926792616;20715.4669577027;1969275.2750786;0.0105193353208966;1.1;0.3;0.7;23563.5009665552;0.419656568794852;0.580343431205148;0.0119655699052103;0.572574578122545;1.13748345691013;1;2178637.18558723;1e+05;0.0459002539117343;0.903902351482081;0.207154669577027;0.229178150977665;1395.69777907149;0.0122840475455517;FALSE;FALSE
1.33;0.3;0.7;40999.2144279825;40999.2144279825;20580.4200635573;1967710.2698023;0.0104590703110093;1.10833333333333;0.3;0.7;23575.1317813808;0.420229873555602;0.579770126444398;0.0119809974787343;0.575014231621241;1.14551266245175;1;2178637.18558723;1e+05;0.0459002539117343;0.903184010086525;0.205804200635573;0.227865195062362;1341.96955659515;0.011811165773198;FALSE;FALSE
1.34;0.3;0.7;40846.4483068865;40846.4483068865;20446.9353121659;1966145.54271173;0.0103995024111822;1.11666666666667;0.3;0.7;23586.3148610191;0.420801761930286;0.579198238069714;0.0119962201925747;0.577438573944325;1.15353790193611;1;2178637.18558723;1e+05;0.0459002539117343;0.90246579637893;0.204469353121659;0.226567426646057;1289.29784101871;0.0113475827051808;FALSE;FALSE
1.35;0.3;0.7;40695.265897395;40695.265897395;20314.9855226044;1964581.09096792;0.010340619491861;1.125;0.3;0.7;23597.0590096943;0.42137224215267;0.57862775784733;0.0120112420496058;0.579847765811128;1.16155923337666;1;2178637.18558723;1e+05;0.0459002539117343;0.901747709056193;0.203149855226044;0.225284581469765;1237.65598012615;0.0108930637655813;FALSE;FALSE
1.36;0.3;0.7;40545.6394507458;40545.6394507458;20184.5441442596;1963016.9117749;0.0102824097047688;1.13333333333333;0.3;0.7;23607.3728095287;0.421941322490593;0.578058677509407;0.0120260669523135;0.582241965580701;1.16957671378685;1;2178637.18558723;1e+05;0.0459002539117343;0.901029746834965;0.201845441442596;0.224016401402524;1187.01813578155;0.010447381543498;FALSE;FALSE
1.37;0.3;0.7;40397.5418686006;40397.5418686006;20055.5852386958;1961453.00238007;0.0102248614748148;1.14166666666667;0.3;0.7;23617.2646273269;0.422509011244221;0.577490988755779;0.0120406987058416;0.584621329291414;1.17759039919509;1;2178637.18558723;1e+05;0.0459002539117343;0.900311908451787;0.200555852386958;0.222762634265098;1137.35925493646;0.0100103155378719;FALSE;FALSE
1.38;0.3;0.7;40250.9466843144;40250.9466843144;19928.0834621396;1959889.36007441;0.0101679634922775;1.15;0.3;0.7;23626.742621118;0.423075316744329;0.576924683255671;0.0120551410209304;0.586986010699849;1.1856003446596;1;2178637.18558723;1e+05;0.0459002539117343;0.899594192663217;0.199280834621396;0.221523033659691;1088.65504175131;0.00958165191211687;FALSE;FALSE
1.39;0.3;0.7;40105.8280448408;40105.8280448408;19802.0140485587;1958325.98219271;0.0101117047052538;1.15833333333333;0.3;0.7;23635.8147464659;0.423640247350617;0.576359752649384;0.0120693975167511;0.589336161318989;1.19360660428308;1;2178637.18558723;1e+05;0.0459002539117343;0.898876598245918;0.198020140485587;0.220297358805432;1040.88193088959;0.00916118325907177;FALSE;FALSE
1.4;0.3;0.7;39962.1606932486;39962.1606932486;19677.352793311;1956762.86611374;0.0100560743123624;1.16666666666667;0.3;0.7;23644.4887625567;0.424203811450058;0.575796188549942;0.0120834717236413;0.591671930455735;1.20160923122719;1;2178637.18558723;1e+05;0.0459002539117343;0.898159123996735;0.19677352793311;0.219085374379412;994.017061850202;0.00874870837509014;FALSE;FALSE
1.41;0.3;0.7;39819.9199518251;39819.9199518251;19554.0760373421;1955200.00926034;0.010001061755692;1.175;0.3;0.7;23652.7722380721;0.424766017455288;0.575233982544712;0.0120973670857439;0.593993465247736;1.20960827772699;1;2178637.18558723;1e+05;0.0459002539117343;0.897441768732745;0.195540760373421;0.217886850363049;948.038254363178;0.0083440320434891;FALSE;FALSE
1.42;0.3;0.7;39679.0817057449;39679.0817057449;19432.1606519106;1953637.40909948;0.00994665671398449;1.18333333333333;0.3;0.7;23660.6725568584;0.425326873803009;0.574673126196991;0.0121110869635552;0.596300910699573;1.21760379510511;1;2178637.18558723;1e+05;0.0459002539117343;0.896724531291286;0.194321606519106;0.216701561893575;902.923984728116;0.00794696482629497;FALSE;FALSE
1.43;0.3;0.7;39539.6223872803;39539.6223872803;19311.5840238191;1952075.06314231;0.00989284909604487;1.19166666666667;0.3;0.7;23668.1969233978;0.42588638895244;0.57411361104756;0.0121246346363846;0.598594409718283;1.22559583378584;1;2178637.18558723;1e+05;0.0459002539117343;0.896007410529967;0.193115840238191;0.215529289120464;858.653363116612;0.00755732286447382;FALSE;FALSE
1.44;0.3;0.7;39401.518960535;39401.518960535;19192.3240411346;1950512.96894412;0.00983962903436833;1.2;0.3;0.7;23675.3523680905;0.426444571383788;0.573555428616212;0.0121380133047291;0.600874103148257;1.23358444330908;1;2178637.18558723;1e+05;0.0459002539117343;0.895290405326659;0.191923240411346;0.214369817066586;815.206111749579;0.00717492768586199;FALSE;FALSE
1.45;0.3;0.7;39264.7489066793;39264.7489066793;19074.3590793759;1948951.1241043;0.00978698687897681;1.20833333333333;0.3;0.7;23682.1457523551;0.427001429596755;0.572998570403245;0.0121512260925676;0.603140129805504;1.24156967234413;1;2178637.18558723;1e+05;0.0459002539117343;0.894573514579471;0.190743590793759;0.213222935493932;772.562543952354;0.00679960602082247;FALSE;FALSE
1.46;0.3;0.7;39129.2902096686;39129.2902096686;18957.6679881538;1947389.52626619;0.00973491319145692;1.21666666666667;0.3;0.7;23688.5837735547;0.427556972109071;0.572443027890929;0.0121642760495759;0.605392626511313;1.24955156870334;1;2178637.18558723;1e+05;0.0459002539117343;0.893856737206699;0.189576679881538;0.212088438773717;730.703543995481;0.0064311896248162;FALSE;FALSE
1.47;0.3;0.7;38995.121342427;38995.121342427;18842.2300782448;1945828.17311702;0.00968339873919162;1.225;0.3;0.7;23694.6729697546;0.428111207455054;0.571888792544946;0.0121771661532674;0.607631728125298;1.2575301793556;1;2178637.18558723;1e+05;0.0459002539117343;0.89314007214677;0.188422300782448;0.210966125760714;689.647721549266;0.00606984228837024;FALSE;FALSE
1.48;0.3;0.7;38862.221726448;38862.221726448;18728.0253597504;1944267.06583227;0.00963243460163928;1.23333333333333;0.3;0.7;23700.4200341009;0.428664144728535;0.571335855271465;0.0121898994487959;0.609857568126923;1.2655055500425;1;2178637.18558723;1e+05;0.0459002539117343;0.892423519939237;0.187280253597504;0.209855802108685;649.264769804288;0.00571441713350967;FALSE;FALSE
1.49;0.3;0.7;38730.5698158497;38730.5698158497;18615.0335206913;1942706.19524141;0.00958201171452904;1.24166666666667;0.3;0.7;23705.8305738492;0.429215791394409;0.570784208605591;0.01220247849722;0.612070276439571;1.27347772688668;1;2178637.18558723;1e+05;0.0459002539117343;0.891707076374797;0.186150335206913;0.208757270340054;609.650231914713;0.00536575507054191;FALSE;FALSE
1.5;0.3;0.7;38600.1459565078;38600.1459565078;18503.2354394633;1941145.56266453;0.00953212154479783;1.25;0.3;0.7;23710.9109924485;0.429766156582844;0.570233843417156;0.0122149062123407;0.614269982791373;1.28144675400273;1;2178637.18558723;1e+05;0.0459002539117343;0.890990742059382;0.185032354394633;0.207670344550337;570.749131074556;0.00502337222845363;FALSE;FALSE
1.51;0.3;0.7;38470.9304477384;38470.9304477384;18392.6121503613;1939585.16596216;0.00948275562895293;1.25833333333333;0.3;0.7;23715.6672352075;0.43031524888067;0.56968475111933;0.0122271853030197;0.616456814514131;1.28941267511812;1;2178637.18558723;1e+05;0.0459002539117343;0.890274516010965;0.183926121503613;0.206594840350735;532.544930491278;0.00468712306087454;FALSE;FALSE
1.52;0.3;0.7;38342.9040151339;38342.9040151339;18283.1450901843;1938025.00303751;0.00943390568312006;1.26666666666667;0.3;0.7;23720.1051096282;0.43086307688453;0.56913692311547;0.01223931841563;0.618630897134602;1.29737553318236;1;2178637.18558723;1e+05;0.0459002539117343;0.889558397267111;0.182831450901843;0.205530577265681;495.021558759619;0.00435686611747828;FALSE;FALSE
1.53;0.3;0.7;38216.0477991955;38216.0477991955;18174.816087596;1936465.07183614;0.00938556359829556;1.275;0.3;0.7;23724.2302892846;0.431409649199595;0.568590350800405;0.0122513081358031;0.620792354404162;1.30533537037967;1;2178637.18558723;1e+05;0.0459002539117343;0.888842384884834;0.18174816087596;0.204477378629406;458.163394529694;0.00403246390904074;FALSE;FALSE
1.54;0.3;0.7;38090.3433443213;38090.3433443213;18067.6073528197;1934905.37034565;0.00933772143574759;1.28333333333333;0.3;0.7;23728.0483175723;0.431954974438316;0.568045025561684;0.0122631569901186;0.622941308327949;1.31329222814161;1;2178637.18558723;1e+05;0.0459002539117343;0.888126477940434;0.180676073528197;0.203435071485747;421.95525175789;0.00371378277762785;FALSE;FALSE
1.55;0.3;0.7;37965.7725881405;37965.7725881405;17961.5014676541;1933345.89659527;0.0092903714225609;1.29166666666667;0.3;0.7;23731.564611337;0.432499061219197;0.567500938780803;0.012274867447739;0.625077879193483;1.32124614715946;1;2178637.18558723;1e+05;0.0459002539117343;0.887410675529323;0.179615014676541;0.202403486491081;386.382365497413;0.0034006927715329;FALSE;FALSE
1.56;0.3;0.7;37842.3178511783;37842.3178511783;17856.4813758001;1931786.64865548;0.00924350594731991;1.3;0.3;0.7;23734.7844643828;0.433041918165584;0.566958081834416;0.0122864419219908;0.627202185598781;1.32919716739655;1;2178637.18558723;1e+05;0.0459002539117343;0.886694976765846;0.178564813758001;0.201382457820279;351.430378225633;0.00309306752493855;FALSE;FALSE
1.57;0.3;0.7;37719.961826841;37719.961826841;17752.5303734863;1930227.62463757;0.00919711755592534;1.30833333333333;0.3;0.7;23737.713050868;0.433583553904493;0.566416446095507;0.0122978827718959;0.629314344479971;1.33714532810042;1;2178637.18558723;1e+05;0.0459002539117343;0.885979380783082;0.177525303734863;0.200371823075561;317.085326678063;0.00279078414203781;FALSE;FALSE
1.58;0.3;0.7;37598.6875717109;37598.6875717109;17649.6321003822;1928668.82269322;0.0091511989475394;1.31666666666667;0.3;0.7;23740.3554285903;0.434123977065445;0.565876022934555;0.0123091923036527;0.631414471138414;1.34509066781489;1;2178637.18558723;1e+05;0.0459002539117343;0.885263886732643;0.176496321003822;0.199371423198161;283.333629158435;0.00249372308534543;FALSE;FALSE
1.59;0.3;0.7;37478.4784961371;37478.4784961371;17547.770530791;1927110.24101401;0.00910574297065522;1.325;0.3;0.7;23742.7165421666;0.434663196279337;0.565336803720663;0.0123203727720702;0.633502679267351;1.35303322439198;1;2178637.18558723;1e+05;0.0459002539117343;0.884548493784463;0.17547770530791;0.19838110238269;250.162073320397;0.00220176806816007;FALSE;FALSE
1.6;0.3;0.7;37359.3183551146;37359.3183551146;17446.9299651088;1925551.87783094;0.00906074261928593;1.33333333333333;0.3;0.7;23744.801226111;0.435201220177326;0.564798779822674;0.0123314263819568;0.635579080978073;1.36097303500369;1;2178637.18558723;1e+05;0.0459002539117343;0.883833201126568;0.174469299651088;0.197400707994114;217.557804393431;0.00191480595093635;FALSE;FALSE
1.61;0.3;0.7;37241.1912394404;37241.1912394404;17347.0950215448;1923993.73141395;0.00901619102926929;1.34166666666667;0.3;0.7;23746.6142078143;0.435738057389742;0.564261942610258;0.0123423552894649;0.63764378682563;1.36891013615371;1;2178637.18558723;1e+05;0.0459002539117343;0.883118007964852;0.173470950215448;0.196430090487241;185.508313836472;0.00163272664142114;FALSE;FALSE
1.62;0.3;0.7;37124.0815671367;37124.0815671367;17248.2506280893;1922435.80007136;0.00897208147468385;1.35;0.3;0.7;23748.1601104296;0.436273716545014;0.563726283454986;0.012353161603393;0.639696905834085;1.37684456368897;1;2178637.18558723;1e+05;0.0459002539117343;0.882402913522833;0.172482506280893;0.195469103328646;154.001428398915;0.00135542299837553;FALSE;FALSE
1.63;0.3;0.7;37007.9740751321;37007.9740751321;17150.3820147244;1920878.08214936;0.00892840736437267;1.35833333333333;0.3;0.7;23749.4434556662;0.436808206268628;0.563191793731372;0.0123638473864473;0.641738545521325;1.38477635281105;1;2178637.18558723;1e+05;0.0459002539117343;0.881687917041408;0.171503820147244;0.194517602920932;123.025299579167;0.00108279073879562;FALSE;FALSE
1.64;0.3;0.7;36892.8538111921;36892.8538111921;17053.4747058669;1919320.57603145;0.00888516223857093;1.36666666666667;0.3;0.7;23750.468666496;0.437341535182097;0.562658464817903;0.0123744146564637;0.643768811923433;1.39270553808751;1;2178637.18558723;1e+05;0.0459002539117343;0.880973017778597;0.170534747058669;0.193575448529261;92.5683934567499;0.000814728348421198;FALSE;FALSE
1.65;0.3;0.7;36778.7061260901;36778.7061260901;16957.5145130355;1917763.28013786;0.00884233976563392;1.375;0.3;0.7;23751.2400697748;0.437873711901955;0.562126288098046;0.0123848653875923;0.645787809618626;1.40063215346311;1;2178637.18558723;1e+05;0.0459002539117343;0.880258215009279;0.169575145130355;0.192642502210067;62.6194808902803;0.000551136995464522;FALSE;FALSE
1.66;0.3;0.7;36665.5166660105;36665.5166660105;16862.4875277361;1916206.19292495;0.00879993373886176;1.38333333333333;0.3;0.7;23751.7618987823;0.43840474503877;0.56159525496123;0.0123952015114443;0.647795641750782;1.40855623227085;1;2178637.18558723;1e+05;0.0459002539117343;0.879543508024929;0.168624875277361;0.191718628741879;33.1676280629473;0.000291920447397623;FALSE;FALSE
1.67;0.3;0.7;36553.2713651765;36553.2713651765;16768.380114556;1914649.31288467;0.00875793807341786;1.39166666666667;0.3;0.7;23752.0382956828;0.438934643196179;0.561065356803821;0.0124054249182046;0.649792410052547;1.41647780724296;1;2178637.18558723;1e+05;0.0459002539117343;0.878828896133339;0.16768380114556;0.190803695558183;4.20218735496748;3.69849906174368e-05;TRUE;FALSE
1.68;0.3;0.7;36441.9564386941;36441.9564386941;16675.1789044605;1913092.63854388;0.00871634680333752;1.4;0.3;0.7;23752.0733139107;0.43946341496994;0.56053658503006;0.0124155374577099;0.651778214868035;1.42439691052173;1;2178637.18558723;1e+05;0.0459002539117343;0.878114378658339;0.166751789044605;0.189897572682255;-24.2872114526109;-0.00021376064697274;FALSE;FALSE
1.69;0.3;0.7;36331.5583756059;36331.5583756059;16582.870788286;1911536.16846378;0.00867515407862409;1.40833333333333;0.3;0.7;23751.870920482;0.439991068947;0.560008931053;0.0124255409404941;0.653753155175136;1.43231357367025;1;2178637.18558723;1e+05;0.0459002539117343;0.87739995493951;0.16582870788286;0.189000132663892;-52.3106696680772;-0.000460405370688344;FALSE;FALSE
1.7;0.3;0.7;36222.0639321466;36222.0639321466;16491.4429104213;1909979.90123922;0.00863435416242935;1.41666666666667;0.3;0.7;23751.4349982347;0.440517613704592;0.559482386295408;0.0124354371388015;0.65571732860743;1.44022782768303;1;2178637.18558723;1e+05;0.0459002539117343;0.876685624331894;0.164914429104213;0.188111250517985;-79.8780278945927;-0.000703035791283449;FALSE;FALSE
1.71;0.3;0.7;36113.4601251952;36113.4601251952;16400.8826626721;1908423.83549813;0.0085939414283155;1.425;0.3;0.7;23750.7693480023;0.441043057809336;0.558956942190664;0.01244522778757;0.657670831475718;1.44813970299649;1;2178637.18558723;1e+05;0.0459002539117343;0.875971386205698;0.164008826626721;0.187230803664868;-106.99887393275;-0.000941736294504104;FALSE;FALSE
1.72;0.3;0.7;36005.7342259143;36005.7342259143;16311.1776783024;1906867.96990078;0.00855391035759599;1.43333333333333;0.3;0.7;23749.8776907195;0.441567409816373;0.558432590183627;0.0124549145853844;0.659613758789178;1.45604922949937;1;2178637.18558723;1e+05;0.0459002539117343;0.875257239945992;0.163111776783023;0.186358671872384;-133.68255042908;-0.00117658910840561;FALSE;FALSE
1.73;0.3;0.7;35898.8737535744;35898.8737535744;16222.3158262456;1905312.3031392;0.00851425553675251;1.44166666666667;0.3;0.7;23748.7636694659;0.442090678268503;0.557909321731497;0.0124644991954009;0.661546204276153;1.46395643654302;1;2178637.18558723;1e+05;0.0459002539117343;0.874543184952403;0.162223158262456;0.18549473719961;-159.93816224072;-0.00140767436817174;FALSE;FALSE
1.74;0.3;0.7;35792.8664695526;35792.8664695526;16134.2852054823;1903756.83393642;0.00847497165492572;1.45;0.3;0.7;23747.4308514473;0.442612871695351;0.557387128304649;0.0124739832462449;0.663468260404574;1.47186135295154;1;2178637.18558723;1e+05;0.0459002539117343;0.873829220638812;0.161342852054823;0.184638883942189;-185.774583572343;-0.00163507017892935;FALSE;FALSE
1.75;0.3;0.7;35687.7003715039;35687.7003715039;16047.0741395766;1902201.56104588;0.00843605350147725;1.45833333333333;0.3;0.7;23745.8827299175;0.443133998612544;0.556866001387456;0.0124833683328813;0.665380018402032;1.47976400703188;1;2178637.18558723;1e+05;0.0459002539117343;0.873115346433033;0.160470741395766;0.183790998579217;-211.200464847062;-0.00185885267622184;FALSE;FALSE
1.76;0.3;0.7;35583.3636876968;35583.3636876968;15960.6711713671;1900646.48325067;0.00839749596362059;1.46666666666667;0.3;0.7;23744.1227260438;0.443654067520905;0.556345932479094;0.012492656017459;0.667281568275499;1.48766442658376;1;2178637.18558723;1e+05;0.0459002539117343;0.872401561776503;0.159606711713671;0.182950969721625;-236.22423935085;-0.00207909608448907;FALSE;FALSE
1.77;0.3;0.7;35479.8448715089;35479.8448715089;15875.0650578078;1899091.59936285;0.00835929402411866;1.475;0.3;0.7;23742.1541907158;0.444173086905672;0.555826913094328;0.0125018478301317;0.669172998830706;1.49556263890955;1;2178637.18558723;1e+05;0.0459002539117343;0.871687866123962;0.158750650578078;0.18211868806202;-260.854129665241;-0.0022958727736839;FALSE;FALSE
1.78;0.3;0.7;35377.1325960772;35377.1325960772;15790.244764953;1897536.90822278;0.00832144275904599;1.48333333333333;0.3;0.7;23739.980406302;0.444691065235716;0.555308934764284;0.0125109452698533;0.67105439769119;1.50345867082401;1;2178637.18558723;1e+05;0.0459002539117343;0.87097425894313;0.15790244764953;0.181294046325932;-285.098153867294;-0.00250925331384041;FALSE;FALSE
1.79;0.3;0.7;35275.2157490984;35275.2157490984;15706.1994630825;1895982.4086984;0.00828393733561318;1.49166666666667;0.3;0.7;23737.6045883531;0.445208010962795;0.554791989037205;0.0125199498051509;0.672925851317005;1.51135254866389;1;2178637.18558723;1e+05;0.0459002539117343;0.870260739714379;0.157061994630825;0.180476939224413;-308.964131527457;-0.00271930652786326;FALSE;FALSE
1.8;0.3;0.7;35174.0834277731;35174.0834277731;15622.9185219618;1894428.09968447;0.00824677301005191;1.5;0.3;0.7;23735.029887257;0.445723932520809;0.554276067479191;0.0125288628748751;0.674787445023118;1.5192442982975;1;2178637.18558723;1e+05;0.0459002539117343;0.869547307930415;0.156229185219618;0.179667263407962;-332.459689499238;-0.00292609954248469;FALSE;FALSE
1.81;0.3;0.7;35073.7249338913;35073.7249338913;15540.3915062342;1892873.98010194;0.00820994512555838;1.50833333333333;0.3;0.7;23732.2593898445;0.446238838325077;0.553761161674923;0.0125376858889288;0.676639262997479;1.52713394513414;1;2178637.18558723;1e+05;0.0459002539117343;0.868833963095938;0.155403915062342;0.178864917421721;-355.592267544117;-0.00312969783777145;FALSE;FALSE
1.82;0.3;0.7;34974.1297690527;34974.1297690527;15458.6081709382;1891320.04889713;0.00817344911029331;1.51666666666667;0.3;0.7;23729.2961209483;0.446752736771628;0.553247263228372;0.0125464202289747;0.678481388318787;1.53502151413339;1;2178637.18558723;1e+05;0.0459002539117343;0.86812070472732;0.154586081709382;0.178069801661899;-378.369123726745;-0.00333016529460995;FALSE;FALSE
1.83;0.3;0.7;34875.287630019;34875.287630019;15377.5584571495;1889766.3050411;0.00813728047543691;1.525;0.3;0.7;23726.1430449173;0.447265636236507;0.552734363763493;0.0125550672491228;0.680313902973949;1.54290702981436;1;2178637.18558723;1e+05;0.0459002539117343;0.867407532352264;0.153775584571495;0.177281818333398;-400.797339674309;-0.00352756424099579;FALSE;FALSE
1.84;0.3;0.7;34777.1884041926;34777.1884041926;15297.232487741;1888212.74752885;0.00810143481329676;1.53333333333333;0.3;0.7;23722.8030670866;0.447777545075095;0.552222454924905;0.0125636282765982;0.682136887875234;1.55079051626481;1;2178637.18558723;1e+05;0.0459002539117343;0.866694445509476;0.15297232487741;0.176500871408593;-422.883825633036;-0.00372195549653798;FALSE;FALSE
1.85;0.3;0.7;34679.82216522;34679.82216522;15217.6205632578;1886659.37537862;0.00806590779546724;1.54166666666667;0.3;0.7;23719.2790352064;0.448288471621444;0.551711528378556;0.01257210461239;0.683950422877144;1.55867199715016;1;2178637.18558723;1e+05;0.0459002539117343;0.865981443748328;0.152176205632578;0.175726866587229;-444.635325373967;-0.00391339841563642;FALSE;FALSE
1.86;0.3;0.7;34583.1791687127;34583.1791687127;15138.7131579047;1885106.18763116;0.00803069517103867;1.55;0.3;0.7;23715.5737408283;0.448798424187627;0.551201575812373;0.0125804975318814;0.685754586792983;1.56655149572242;1;2178637.18558723;1e+05;0.0459002539117343;0.865268526628516;0.151387131579047;0.174959711257407;-466.058420941106;-0.00410195092927208;FALSE;FALSE
