"fprop_s1";"fprop_s2";"refpt";"fbar";"yield";"pY_s1";"pY_s2";"ssb";"ratioB";"ratioSPR";"ratioR";"hr_b1plus";"hr_ssb"
0.3;0.7;"F.40B0";1.35;45607.4563304271;0.511620551557679;0.488379448442321;40083.6891370922;0.400836891370922;0.417480311055064;0.960133641651077;0.675834440155441;1.13780585849877
0.3;0.7;"F.50B0";0.91;39317.1320961528;0.4657241210094;0.5342758789906;50137.5756739806;0.501375756739806;0.515226430163701;0.973117308016412;0.520277045068136;0.784184946472329
0.3;0.7;"F.50R0";4;53674.7281639441;0.748629381697122;0.251370618302878;14308.2803598332;0.143082803598332;0.166886059053934;0.857368221225063;1.04278678830501;3.75130531511123
0.3;0.7;"F.90msy";1.67;48497.9130555622;0.544623446148717;0.455376553851283;34730.8289674813;0.347308289674813;0.365438614961623;0.950387494521577;0.761500749170057;1.39639376592396
0.4;0.6;"virgin";0;0;0;0;1e+05;1;1;1;0;0
0.4;0.6;"msy";2.83;52674.1707148568;0.765242726588811;0.234757273411189;15883.6271319442;0.158836271319442;0.182201930449458;0.871759541337587;0.980806494044446;3.31625580714632
0.4;0.6;"f0.1";1.4;47023.4193078043;0.632143699598538;0.367856300401462;33672.7338308291;0.336727338308291;0.355151578910839;0.948122881336893;0.711720174369582;1.39648356275581
0.4;0.6;"spr.20";2.61;52564.4925833204;0.747224278678336;0.252775721321664;17754.2146156743;0.177542146156743;0.200388197652389;0.885991032589271;0.954139915952523;2.96067687144628
0.4;0.6;"spr.30";1.73;49625.3332725957;0.66592285456839;0.33407714543161;28020.8296095767;0.280208296095767;0.300202510093107;0.933397578883872;0.799173833423267;1.77101584656991
0.4;0.6;"spr.35";1.43;47309.1143719019;0.635273724217064;0.364726275782936;33098.5789565324;0.330985789565324;0.349569517632954;0.946838247815581;0.720556656914091;1.42933974398212
