"stock";"scenario";"term";"catch";"f";"hr";"ssb";"catch.iyv";"catch.MSY";"ssb.B0";"f.Fmsy";"quotaUpt";"depl.ini";"IAVhist";"RiskBlim.ini";"IAV";"Risk1.Collapse";"Risk1.Blim";"Risk3.Collapse";"Risk3.Blim";"Risk2.Collapse";"Risk2.Blim";"Risk.hrmax";"catch.var";"catch.low";"ucplow";"ucpup";"ICVperc_average";"ICVabsperc_average";"ICVperc_median";"ICVabsperc_median";"IBVperc_average";"IBVabsperc_average";"IBVperc_median";"IBVabsperc_median"
"STK2";"sc000756";"long";25266.5596198481;0.315673066693459;0.302849551410317;78817.0901576636;1.01739686728023;1.47562063649673;0.788170901576636;0.860926545527614;3.16231865982818;0.386811638366624;0.505359046611549;0.282;0.401061370741787;0.011;0.046;0.018;0.077;0.037;0.179;0.0159;369260178.119146;0;0;0;0.118832486173018;0.397227024855638;-0.0324838475110429;0.267745280463748;0.122516466773272;0.3385029506454;-0.0250092283123915;0.210313638143784
"STK2";"sc000757";"short";13980.5353829837;0.256365855181925;0.248794667526049;47438.9933030898;1.02045308384287;1.19573054469184;0.474389933030898;1.0254634207277;1.23042261452617;0.475169614681177;0.16981106330996;0.005;0.175250778624094;0;0.0074;0;0.011;0;0.023;0.1236;12437348.4421019;0;0;0;0.0189356655129541;0.187871383103624;-0.0108268010439278;0.151882618084852;0.014139809849252;0.134906490717368;-0.0145827433666457;0.108752903910705
"STK2";"sc000757";"mid";13086.6445900163;0.23581701309049;0.230135154050313;48620.0111702829;1.01133070901801;1.11927764103045;0.486200111702829;0.943268052361961;1.27838363564623;0.475169614681177;0.16981106330996;0.005;0.177115939383416;8e-04;0.0116;0.002;0.013;0.002;0.029;0.0866;10547758.5854211;0;0;0;0.0160984941544543;0.184801269612305;-0.0105604435388434;0.149427227023347;0.0237387851947978;0.134917456953889;-0.00283141307568674;0.10968119397125
"STK2";"sc000757";"long";12133.6503990866;0.179372849041869;0.178556070830972;59075.2959445688;1.00149167974341;1.03776972793611;0.590752959445688;0.717491396167475;1.3173283016933;0.475169614681177;0.16981106330996;0.005;0.164260776220035;0;0.002;0;0.004;0;0.009;0.0223;10788360.7086128;0;0;0;0.0221043910770264;0.175492170979569;-0.00637535091706559;0.141391326292594;0.0231502226022676;0.12057069649516;-0.00269086763278653;0.0957367502158188
"STK2";"sc000758";"short";10830.4159249638;0.127576440275765;0.130339406136209;72381.219807735;1.01210298317678;0.926306380867111;0.72381219807735;0.510305761103061;1.2130492049279;0.723653666754744;0.143164587387481;0;0.144333738997578;0;0;0;0;0;0;0.1184;5626266.45051725;0;0;0;0.0149918687412974;0.163610587398578;-0.00761266208570482;0.13167206949456;0.010426606790168;0.11001490484676;-0.0129383145914225;0.0894061858916049
"STK2";"sc000758";"mid";10123.4049938803;0.118237541076549;0.12109490956968;73097.9341877608;1.00987996957511;0.865836982337745;0.730979341877608;0.472950164306194;1.24019713467576;0.723653666754744;0.143164587387481;0;0.147117356460944;0;0;0;0;0;0;0.0796;4824850.74470862;0;0;0;0.00542934568158802;0.160137966620838;-0.013558392743985;0.131160975701568;0.0141018795511755;0.110131950151011;-0.00750277912399461;0.0898999461913954
"STK2";"sc000758";"long";8562.85057881304;0.0896344223597212;0.0927490895362384;81465.622607252;1.0039655014305;0.732365514355132;0.81465622607252;0.358537689438885;1.27141817367985;0.723653666754744;0.143164587387481;0;0.140116701862864;0;0;0;0;0;0;0.0178;4363205.49108084;0;0;0;0.0112037328820931;0.155877873646478;-0.0118218911036957;0.127761616363637;0.0148850454628627;0.102036033154374;-0.00786225949659514;0.0823382968988454
"STK2";"sc000759";"short";11913.3679995755;0.525245180224151;0.462767929755749;20808.6833867011;1.02084226195916;1.01892936264696;0.208086833867011;2.1009807208966;1.27348261180398;0.20987745380082;0.216399635537379;0.564;0.229978300429138;0.103;0.5596;0.123;0.583;0.217;0.782;0.1384;14717280.6899973;0;0;0;0.0254397104233335;0.23839982286485;-0.017640016936698;0.192243595125928;0.020185793156936;0.18343139446134;-0.0166927401956849;0.146908493622191
"STK2";"sc000759";"mid";11126.074911473;0.477244412514074;0.424722052058737;22307.5008694686;1.02395277643468;0.951593572759061;0.223075008694686;1.90897765005629;1.4164155473425;0.20987745380082;0.216399635537379;0.564;0.230547100817428;0.1414;0.4878;0.15;0.532;0.237;0.676;0.1016;12413485.978491;0.001;0;0;0.0394066538300328;0.238603247896196;0.00268412338069368;0.191292456763406;0.0431720298667265;0.18496322087253;0.00716069113224405;0.144074141607961
"STK2";"sc000759";"long";12265.2430740427;0.369255350677482;0.339398074259255;32334.0520826183;1.0007616590026;1.04902461743728;0.323340520826183;1.47702140270993;1.64871928953123;0.20987745380082;0.216399635537379;0.564;0.209535268758212;0.0681;0.2521;0.094;0.316;0.148;0.475;0.0429;16744886.2492351;0.005;0;0;0.0496261073347994;0.22203868424428;0.00717609120958318;0.173372465112133;0.0427268600874633;0.159768748697785;0.00816262136346302;0.121361755633835
"STK2";"sc000760";"short";17354.9074435027;0.2574368893602;0.25137779468095;58870.520623395;1.02235245353142;1.48433463826814;0.58870520623395;1.0297475574408;1.29515973748018;0.587521549624068;0.254339551961897;0.023;0.260221517891355;2e-04;0.0218;0.001;0.028;0.001;0.061;0.131;49400559.2184053;0;0;0;0.0368527694614644;0.24713496209301;-0.0163132890246889;0.196828826196185;0.034979882137214;0.206007196016519;-0.0311334288712848;0.156316191302125
"STK2";"sc000760";"mid";15952.1860074912;0.23324492268709;0.229138178432741;60439.0696208211;1.01493708477675;1.3643623467367;0.604390696208211;0.932979690748358;1.3936743221908;0.587521549624068;0.254339551961897;0.023;0.263894116944515;0.0014;0.0248;0.002;0.026;0.002;0.061;0.0902;39116091.3939528;0;0;0;0.0332288261981522;0.245291052214929;-0.0207713349274102;0.191909604143627;0.0462748862960141;0.206625001629403;-0.014983265142067;0.15510097402247
"STK2";"sc000760";"long";14176.0857787153;0.163003343267396;0.163989483413959;76444.4036223517;1.00820367621018;1.21245562529837;0.764444036223517;0.652013373069585;1.46359284211021;0.587521549624068;0.254339551961897;0.023;0.241020186964356;0;0.0056;0;0.011;0;0.027;0.0185;36156469.1340015;0;0;0;0.038222189448141;0.230290546978286;-0.0185190365905192;0.177170064231771;0.0405275830503214;0.180837859547965;-0.0167140393565876;0.136824905651028
